title,imdbid,year,rating,binary
Nanny McPhee and the Big Bang,tt1415283,2010,3,1
Tinker Bell and the Great Fairy Rescue,tt1216515,2010,3,1
Fair Game,tt0977855,2010,3,1
Elle s&#39;appelait Sarah (Sarah&#39;s key),tt1668200,2010,3,1
Omae Umasou da na,tt1734113,2010,0,0
How I ended this summer,tt1588875,2010,0,0
Ip Man 2,tt1386932,2010,1,0
127 Hours,tt1542344,2010,3,1
"Ward, The",tt1369706,2010,3,1
Bandage,tt0482459,2010,3,1
Diary of a Wimpy Kid,tt1196141,2010,3,1
Certified Copy,tt1020773,2010,3,1
"Wolfman, The",tt0780653,2010,1,0
Happythankyoumoreplease,tt1481572,2010,1,0
Burlesque,tt1126591,2010,3,1
Bill Cunningham New York,tt1621444,2010,3,1
Ramayana: The Epic,tt1744641,2010,2,0
A Little Help,tt1319722,2010,3,1
Superman/Batman: Apocalypse,tt1673430,2010,3,1
Of god and men (Des hommes et des dieux),tt1588337,2010,0,0
Faster,tt1433108,2010,0,0
Monga,tt1604900,2010,1,0
"Good Witch&#39;s Gift, The",tt1560779,2010,3,1
"Eat, Pray, Love",tt0879870,2010,3,1
Red: Werewolf Hunter,tt1626201,2010,3,1
Due Date,tt1231583,2010,1,0
Oranges and Sunshine,tt1438216,2010,3,1
"Clock, The",tt2008009,2010,3,1
Meek&#39;s Cutoff,tt1518812,2010,2,0
"Expendables, The",tt1320253,2010,1,0
Cyrus,tt1336617,2010,1,0
You Will Meet a Tall Dark Stranger,tt1182350,2010,3,1
I Saw the Devil,tt1588170,2010,1,0
Knight and Day,tt1013743,2010,2,0
Robin Hood,tt0955308,2010,3,1
Skyline,tt1564585,2010,3,1
"Chronicles of Narnia: The Voyage of the Dawn Treader, The",tt0980970,2010,3,1
"Losers, The",tt0480255,2010,1,0
Rabbit Hole,tt0935075,2010,3,1
Sex and the city 2,tt1261945,2010,3,1
"Clinic, The",tt1345772,2010,3,1
Les emotifs anonymes,tt1565958,2010,3,1
"Experiment, The",tt0997152,2010,0,0
"Kids Are All Right, The",tt0842926,2010,3,1
"Way, The",tt1441912,2010,0,0
El dios de madera,tt1511354,2010,3,1
Night Catches Us,tt0775543,2010,3,1
Greenberg,tt1234654,2010,1,0
Justice League: Crisis on Two Earths,tt1494772,2010,1,0
Transfer,tt1270120,2010,3,1
Feeding Frenzy,tt1706365,2010,3,1
For Colored Girls,tt1405500,2010,3,1
"Housemaid, The",tt1314652,2010,3,1
"Last Exorcism, The",tt1320244,2010,3,1
Please Give,tt0878835,2010,3,1
Black Venus,tt1401643,2010,3,1
Ceremony,tt1341341,2010,2,0
Mysteries of Lisbon,tt1236371,2010,3,1
"Hairdresser, The",tt1585255,2010,3,1
Made In Dagenham,tt1371155,2010,3,1
Small Town Murder Songs,tt1429392,2010,3,1
Bratz: Pampered Petz,tt1719009,2010,3,1
Salt,tt0944835,2010,3,1
Remember Me,tt1403981,2010,3,1
Standing Ovation,tt1303803,2010,3,1
Amador,tt1477171,2010,3,1
Who We Are,tt1587386,2010,1,0
Going Postal,tt1219817,2010,1,0
I Will Follow,tt1624426,2010,3,1
"Reef, The",tt1320291,2010,1,0
Jack goes boating,tt1278379,2010,1,0
Hunter Prey,tt1270291,2010,0,0
Secuestrados,tt1629377,2010,3,1
Flipped,tt0817177,2010,3,1
"Last Song, The",tt1294226,2010,3,1
Frankie and Alice,tt1221208,2010,3,1
A Nightmare on Elm Street,tt1179056,2010,3,1
A Bag of Hammers,tt1509787,2010,3,1
Aftershock,tt1393746,2010,3,1
Stonehenge Apocalypse,tt1488598,2010,3,1
Welcome to the Rileys,tt1183923,2010,3,1
I Am Love,tt1226236,2010,3,1
Score: A Hockey Musical,tt1592876,2010,2,0
Animal Kingdom,tt1313092,2010,1,0
"Women on the 6th Floor, The",tt1805297,2010,3,1
Outside the Law,tt1229381,2010,1,0
Tucker and Dale vs Evil,tt1465522,2010,3,1
Mongolian Death Worm,tt1504443,2010,3,1
Dylan Dog: Dead of Night,tt1013860,2010,0,0
Triple Dog,tt1232838,2010,3,1
Elena Undone,tt1575539,2010,3,1
Green Zone,tt0947810,2010,0,0
Kaboom,tt1523483,2010,3,1
Uncle Boonmee Who Can Recall His Past Lives,tt1588895,2010,3,1
Shutter Island,tt1130884,2010,1,0
Post Mortem,tt1714886,2010,1,0
We are The Night (Wir sind die Nacht),tt1692504,2010,3,1
Cairo 678,tt1764141,2010,3,1
Une vie de chat,tt1673702,2010,3,1
Kick-Ass,tt1250777,2010,1,0
"Other Guys, The",tt1386588,2010,0,0
Cop Out,tt1385867,2010,1,0
Chico &amp; Rita,tt1235830,2010,2,0
Love Like Poison,tt1646985,2010,3,1
Submarine,tt1440292,2010,1,0
"Trip, The",tt1740047,2010,1,0
Tron Legacy,tt1104001,2010,1,0
Frozen,tt1323045,2010,1,0
"King&#39;s Speech, The",tt1504320,2010,3,1
Vanishing on 7th Street,tt1452628,2010,1,0
Inception,tt1375666,2010,3,1
"Tourist, The",tt1243957,2010,0,0
"American, The",tt1440728,2010,1,0
Hypothermia,tt1313244,2010,3,1
Conviction,tt1244754,2010,3,1
Rubber,tt1612774,2010,3,1
Camp Rock 2: The Final Jam,tt1252380,2010,3,1
Never Let Me Go,tt1334260,2010,3,1
"Twilight Saga: Eclipse, The",tt1325004,2010,3,1
Womb,tt1216520,2010,3,1
"Debt, The",tt1226753,2010,3,1
Denizen,tt1194424,2010,1,0
"Social Network, The",tt1285016,2010,1,0
Pete Smalls Is Dead,tt1381413,2010,1,0
You Again,tt1414382,2010,3,1
TrollHunter,tt1740707,2010,1,0
Mine vaganti,tt1405810,2010,3,1
First Night,tt1536053,2010,3,1
Abel,tt1479668,2010,3,1
Catfish,tt1584016,2010,0,0
&#39;Tamara Drewe&#39;,tt1486190,2010,3,1
Peacock,tt1188113,2010,1,0
"Corridor, The",tt1602617,2010,0,0
Mozart&#39;s Sister,tt1653911,2010,3,1
Snabba cash,tt1291652,2010,1,0
Pretty Little Liars,tt1578873,2010,3,1
XXXHOLiC: Ro,tt1648133,2010,3,1
Scooby-Doo! Camp Scare,tt1731767,2010,3,1
22 Bullets / L&#39;immortel,tt1167638,2010,1,0
Das letzte Schweigen,tt1361835,2010,3,1
Sound of Noise,tt1278449,2010,0,0
Viva Riva!,tt1723120,2010,3,1
Valentine&#39;s Day,tt0817230,2010,3,1
13 Assassins,tt1436045,2010,1,0
"Place in Between, The",tt1723115,2010,3,1
Ramona and Beezus,tt0493949,2010,3,1
Browncoats: Redemption,tt1593655,2010,3,1
Dos hermanos,tt1576382,2010,3,1
Boy,tt1560139,2010,1,0
Morning Glory,tt1126618,2010,3,1
"Extraordinary Adventures of Adele Blanc-Sec, The",tt1179025,2010,3,1
Howl,tt1049402,2010,0,0
Jo&#39;s Boy,tt1548603,2010,0,0
Norwegian Wood,tt1270842,2010,3,1
Boy Wonder,tt1456060,2010,3,1
Confessions (Kokuhaku),tt1590089,2010,3,1
"Romantics, The",tt1403988,2010,3,1
"Spy Next Door, The",tt1273678,2010,3,1
Pink Saris,tt1721685,2010,3,1
London Boulevard,tt1213648,2010,1,0
Alice in Wonderland,tt1014759,2010,3,1
Another Year,tt1431181,2010,3,1
Stake Land,tt1464580,2010,1,0
Dinner for Schmucks,tt0427152,2010,1,0
It&#39;s Kind of a Funny Story,tt0804497,2010,1,0
How to Train Your Dragon,tt0892769,2010,3,1
Harry Potter and the Deathly Hallows: Part 1,tt0926084,2010,3,1
Wrecked,tt1316622,2010,0,0
Hot Tub Time Machine,tt1231587,2010,1,0
Beginners,tt1532503,2010,1,0
Tangled,tt0398286,2010,3,1
Dear John,tt0989757,2010,0,0
Repo Men,tt1053424,2010,3,1
Basilicata Coast to Coast,tt1529233,2010,3,1
Middle Men,tt1251757,2010,1,0
Chasing Legends,tt1996211,2010,0,0
Arrietty,tt1568921,2010,3,1
"Killer Inside Me, The",tt0954947,2010,1,0
Room in Rome,tt1263750,2010,3,1
"Disciple, The",tt1618390,2010,2,0
Cemetery Junction,tt1196204,2010,2,0
Percy Jackson &amp; the Olympians: The Lightning Thief,tt0814255,2010,3,1
Incendies,tt1255953,2010,3,1
Eat Me!,tt1412541,2010,3,1
For 80 Days,tt1600383,2010,3,1
Monsters,tt1470827,2010,0,0
Despicable Me,tt1323594,2010,3,1
Barney&#39;s Version,tt1423894,2010,3,1
True Grit,tt1403865,2010,3,1
YellowBrickRoad,tt1398428,2010,3,1
Iron Man 2,tt1228705,2010,3,1
Jucy,tt1336999,2010,3,1
"Back-up Plan, The",tt1212436,2010,3,1
Temple Grandin,tt1278469,2010,3,1
Rare Exports,tt1401143,2010,0,0
Predators,tt1424381,2010,0,0
Tekken,tt0411951,2010,2,0
MacGruber,tt1470023,2010,1,0
King of Devil&#39;s Island,tt1332134,2010,1,0
"Ghost Writer, The",tt1139328,2010,2,0
Submarino,tt1322385,2010,1,0
"Runaways, The",tt1017451,2010,3,1
Wild Target,tt1235189,2010,1,0
Country Strong,tt1555064,2010,3,1
Twelve Thirty,tt1520453,2010,3,1
Potiche,tt1521848,2010,3,1
"Lottery, The",tt1515935,2010,3,1
"Four-Faced Liar, The",tt1174693,2010,3,1
Resident Evil: Afterlife,tt1220634,2010,3,1
Get Him To The Greek,tt1226229,2010,1,0
"Town, The",tt0840361,2010,1,0
18 comidas,tt1671616,2010,2,0
Gunless,tt1376195,2010,2,0
Shelter,tt1179069,2010,3,1
Trigger,tt1624408,2010,3,1
Barbie in a Mermaid Tale,tt1610301,2010,3,1
4.3.2.1,tt1514041,2010,3,1
Titanic II,tt1640571,2010,3,1
Band Baaja Barat,tt1610452,2010,3,1
Valkaama,tt1669706,2010,2,0
Everything Must Go,tt1531663,2010,1,0
Shrek Forever After,tt0892791,2010,1,0
Batman: Under the Red Hood,tt1569923,2010,1,0
Heartbeats,tt1600524,2010,2,0
Carancho,tt1542852,2010,3,1
"Human Resources Manager, The",tt1311075,2010,1,0
Don&#39;t Be Afraid of the Dark,tt1270761,2010,3,1
"Killing Jar, The",tt1270296,2010,3,1
Steam of Life,tt1583323,2010,0,0
Break Ke Baad,tt1578261,2010,3,1
My Babysitter&#39;s a Vampire,tt1673423,2010,3,1
Buried,tt1462758,2010,1,0
Detective Dee and the Mystery of the Phantom Flame,tt1123373,2010,3,1
Food Stamped,tt1667079,2010,3,1
Tiny Furniture,tt1570989,2010,3,1
"Shrine, The",tt1341710,2010,3,1
"Sorcerer&#39;s Apprentice, The",tt0963966,2010,1,0
On Tour,tt1451762,2010,3,1
Black Swan,tt0947798,2010,3,1
"Hollywood Complex, The",tt1754351,2010,3,1
Toy Story 3,tt0435761,2010,3,1
"A-Team, The",tt0429493,2010,0,0
Enthiran,tt1305797,2010,3,1
Ca$h,tt1106860,2010,0,0
Como Esquecer,tt1735853,2010,3,1
30 Days of Night: Dark Days,tt1320304,2010,3,1
Diciotto anni dopo,tt1433802,2010,1,0
Hara-Kiri: Death of a Samurai,tt1728196,2011,0,0
Attack the Block,tt1478964,2011,3,1
Super 8,tt1650062,2011,3,1
A Dangerous Method,tt1571222,2011,3,1
Quarantine 2: Terminal,tt1699231,2011,3,1
Sleeping Beauty,tt1588398,2011,3,1
Weekend,tt1714210,2011,1,0
Friends with Kids,tt1720616,2011,3,1
"Shunning, The",tt1561770,2011,3,1
Page One: Inside the New York Times,tt1787777,2011,1,0
"Loneliest Planet, The",tt1695405,2011,0,0
Terraferma,tt1641410,2011,3,1
We Bought a Zoo,tt1389137,2011,2,0
"Captains, The",tt1946421,2011,1,0
"Human Centipede II (Full Sequence), The",tt1530509,2011,1,0
I Am Number Four,tt1464540,2011,1,0
Phase 7,tt1568816,2011,0,0
Your Sister&#39;s Sister,tt1742336,2011,3,1
"Adjustment Bureau, The",tt1385826,2011,3,1
Mr. Popper&#39;s Penguins,tt1396218,2011,1,0
Black Butterflies,tt0906778,2011,3,1
Jamie and Jessie Are Not Together,tt1718807,2011,3,1
Restless,tt1498569,2011,3,1
French Immersion,tt1674692,2011,3,1
Age of the Dragons,tt1594917,2011,0,0
"Adventures of Tintin, The",tt0983193,2011,1,0
Margin Call,tt1615147,2011,1,0
Rango,tt1192628,2011,1,0
Alps,tt1859446,2011,3,1
Midnight in Paris,tt1605783,2011,3,1
"Craiglist Killer, The",tt1772373,2011,3,1
Sleepless Night,tt1683921,2011,1,0
Beastly,tt1152398,2011,1,0
Cafe de Flore,tt1550312,2011,3,1
Jumping the Broom,tt1640484,2011,3,1
Salmon Fishing in the Yemen,tt1441952,2011,2,0
Horrible Bosses,tt1499658,2011,3,1
Source Code,tt0945513,2011,1,0
Coup d&#39;&eacute;clat,tt1900856,2011,3,1
Just Go with It,tt1564367,2011,3,1
Soul Surfer,tt1596346,2011,3,1
Footnote,tt1445520,2011,2,0
"Muppets, The",tt1204342,2011,1,0
Johnny English Reborn,tt1634122,2011,3,1
Scream 4,tt1262416,2011,3,1
Le Havre,tt1508675,2011,3,1
"Three Disappearances of Soad Hosni, The",tt2007418,2011,3,1
Lemonade Mouth,tt1648204,2011,3,1
From Prada to Nada,tt0893412,2011,3,1
Samsara,tt0770802,2011,0,0
Sherlock Holmes: A Game of Shadows,tt1515091,2011,1,0
Alvin and the Chipmunks: Chipwrecked,tt1615918,2011,3,1
She Monkeys,tt1827358,2011,3,1
Young Adult,tt1625346,2011,3,1
Perfect Sense,tt1439572,2011,3,1
About Sunny,tt1198199,2011,3,1
Nicostratos le pelican,tt1891942,2011,1,0
Au cul du loup,tt1669794,2011,3,1
Snow Flower and the Secret Fan,tt1541995,2011,3,1
No Strings Attached,tt1411238,2011,3,1
Jiro Dreams of Sushi,tt1772925,2011,0,0
"Peace, Love, &amp; Misunderstanding",tt1649780,2011,3,1
"Change-Up, The",tt1488555,2011,1,0
"Twilight Saga: Breaking Dawn - Part 1, The",tt1324999,2011,3,1
Himizu,tt1900893,2011,3,1
Headhunters,tt1614989,2011,1,0
Apollo 18,tt1772240,2011,0,0
Pirates of the Caribbean: On Stranger Tides,tt1298650,2011,1,0
Iris,tt1606618,2011,3,1
Le Skylab,tt1638350,2011,3,1
Drive,tt0780504,2011,3,1
Warrior,tt1291584,2011,1,0
Cyberbully,tt1930315,2011,3,1
Codependent Lesbian Space Alien Seeks Same,tt1762248,2011,3,1
Dolphin Tale,tt1564349,2011,2,0
"Caller, The",tt1525890,2011,3,1
"Inbetweeners Movie, The",tt1716772,2011,1,0
Albert Nobbs,tt1602098,2011,3,1
You Instead,tt1672845,2011,3,1
"Hangover Part 2, The",tt1411697,2011,1,0
"Dead Inside, The",tt1582270,2011,1,0
Donovan&#39;s Echo,tt1743922,2011,1,0
"Tree of Life, The",tt0478304,2011,0,0
Higher Ground,tt1562568,2011,3,1
Jane Eyre,tt1229822,2011,3,1
Thespians,tt1604225,2011,3,1
Bernie,tt1704573,2011,1,0
Le Chat du Rabbin,tt1355638,2011,3,1
"Hidden Face, The",tt1772250,2011,1,0
State of Emergency,tt1705134,2011,1,0
Kiss Me,tt1859522,2011,3,1
A 2nd Chance,tt2150139,2011,3,1
Barbie: Princess Charm School,tt2066832,2011,3,1
"Sorcerer and the White Snake, The",tt1857913,2011,3,1
One Day,tt1563738,2011,1,0
"Hunter, The",tt1703148,2011,3,1
Ruggine,tt1833781,2011,3,1
Lloyd the Conqueror,tt1675439,2011,2,0
Margaret,tt0466893,2011,3,1
A Simple Life,tt2008006,2011,3,1
"Art of Getting By, The",tt1645080,2011,1,0
Tinker Tailor Soldier Spy,tt1340800,2011,1,0
Real Steel,tt0433035,2011,1,0
Parada,tt1784575,2011,3,1
"Thing, The",tt0905372,2011,3,1
Detention,tt1701990,2011,3,1
"Eagle, The",tt1034389,2011,0,0
October Baby,tt1720182,2011,3,1
And if we all live together,tt1674057,2011,2,0
I Am Nasrine,tt1440118,2011,3,1
Jin ling shi san chai,tt1410063,2011,3,1
"Jeff, Who Lives at Home",tt1588334,2011,3,1
17 Miracles,tt1909270,2011,3,1
Juan of the Dead,tt1838571,2011,1,0
Alamanya,tt1630027,2011,3,1
Little Birds,tt1623745,2011,3,1
Hell,tt1643222,2011,3,1
A Little Bit of Heaven,tt1440161,2011,3,1
Cloudburst,tt1466054,2011,3,1
Transformers: Dark of the Moon,tt1399103,2011,3,1
Fjellet,tt1813314,2011,3,1
"Innkeepers, The",tt1594562,2011,3,1
Bridesmaids,tt1478338,2011,3,1
Dream House,tt1462041,2011,3,1
Michael,tt1906426,2011,2,0
Martha Marcy May Marlene,tt1441326,2011,3,1
Red Riding Hood,tt1486185,2011,3,1
Black Gold,tt1701210,2011,0,0
This Must Be the Place,tt1440345,2011,1,0
Like Crazy,tt1758692,2011,3,1
"Descendants, The",tt1033575,2011,3,1
Pariah,tt1233334,2011,3,1
Damsels in Distress,tt1667307,2011,3,1
Puss in Boots,tt0448694,2011,1,0
"Perfect Family, The",tt1650058,2011,3,1
Harry Potter and the Deathly Hallows: Part 2,tt1201607,2011,3,1
Arthur,tt1334512,2011,2,0
"Princess and the Pony, The",tt1757944,2011,3,1
"Sitter, The",tt1366344,2011,3,1
My Piece of the Pie,tt1641624,2011,3,1
"Raid: Redemption, The",tt1899353,2011,0,0
Captain America: The First Avenger,tt0458339,2011,1,0
Polisse,tt1661420,2011,3,1
Faces in the Crowd,tt1536410,2011,3,1
"Crazy, Stupid, Love.",tt1570728,2011,3,1
Colombiana,tt1657507,2011,1,0
"Roommate, The",tt1265990,2011,3,1
Winnie the Pooh,tt1449283,2011,0,0
"Turn Me On, Dammit!",tt1650407,2011,3,1
"Darkest Hour, The",tt1093357,2011,3,1
Catch .44,tt1886493,2011,3,1
Sleeping Sickness (Schlafkrankheit),tt1822304,2011,1,0
Fright Night,tt1438176,2011,3,1
L&#39;amour dure trois ans,tt1638328,2011,3,1
"Skin I Live In, The",tt1189073,2011,3,1
"Green Hornet, The",tt0990407,2011,1,0
"Rum Diary, The",tt0376136,2011,1,0
Hysteria,tt1435513,2011,3,1
Deus Ex Human Revolution,tt1319708,2011,3,1
Conan the Barbarian,tt0816462,2011,3,1
"Sunset Limited, The",tt1510938,2011,0,0
&Aacute; annan veg,tt2009643,2011,0,0
A Separation,tt1832382,2011,3,1
Our Idiot Brother,tt1637706,2011,3,1
17 Girls,tt1860152,2011,3,1
Alyce Kills,tt1680051,2011,3,1
New Year&#39;s Eve,tt1598822,2011,3,1
Too Big to Fail,tt1742683,2011,1,0
Another Earth,tt1549572,2011,3,1
All Superheroes Must Die,tt1836212,2011,1,0
Exit Humanity,tt1781812,2011,3,1
Killer Elite,tt1448755,2011,0,0
Circumstance,tt1684628,2011,3,1
Moon Point,tt1832405,2011,1,0
Detachment,tt1683526,2011,3,1
A torinoi lo,tt1316540,2011,0,0
Scott and Bailey,tt1843678,2011,3,1
I Don&#39;t Know How She Does It,tt1742650,2011,3,1
Grave Encounters,tt1703199,2011,0,0
"Oranges, The",tt1313139,2011,3,1
Unknown,tt1401152,2011,1,0
"Oslo, 31. august",tt1736633,2011,1,0
Without Men,tt1547090,2011,3,1
Chalet Girl,tt1487118,2011,3,1
"Year Dolly Parton Was My Mom, The",tt1316624,2011,3,1
K-ON! Movie,tt1909796,2011,3,1
"Rite, The",tt1161864,2011,3,1
"Divide, The",tt1535616,2011,3,1
L!fe Happens,tt1726589,2011,3,1
"Artist, The",tt1655442,2011,1,0
Green Lantern,tt1133985,2011,1,0
Hobo with a Shotgun,tt1640459,2011,0,0
Cars 2,tt1216475,2011,2,0
Sucker Punch,tt0978764,2011,3,1
"Big Year, The",tt1053810,2011,2,0
Lovely Molly,tt1707392,2011,3,1
We Need to Talk About Kevin,tt1242460,2011,3,1
Bad Teacher,tt1284575,2011,3,1
"Awakening, The",tt1687901,2011,3,1
"Future, The",tt1235170,2011,3,1
Battle: Los Angeles,tt1217613,2011,1,0
Life Without Principle,tt1371585,2011,3,1
Take Shelter,tt1675192,2011,3,1
"Deep Blue Sea, The",tt1700844,2011,3,1
"Unleashed, The",tt1756832,2011,3,1
Wake Wood,tt1296899,2011,3,1
Free Men,tt1699185,2011,1,0
"Lincoln Lawyer, The",tt1189340,2011,1,0
Eva,tt1298554,2011,3,1
"Moth Diaries, The",tt1407065,2011,3,1
Apartment 143,tt1757742,2011,3,1
Paranormal Activity 3,tt1778304,2011,3,1
Mitsuko Delivers,tt1897941,2011,3,1
My Week with Marilyn,tt1655420,2011,3,1
Your Highness,tt1240982,2011,1,0
Blue Crush 2,tt1630626,2011,3,1
Hop,tt1411704,2011,2,0
Rio,tt1436562,2011,1,0
Hoodwinked Too! Hood vs. Evil,tt0844993,2011,3,1
Untouchable,tt1675434,2011,1,0
Albatross,tt1541149,2011,3,1
La Leyenda de la Llorona,tt1828224,2011,3,1
Rise of the Planet of the Apes,tt1318514,2011,1,0
Tyrannosaur,tt1204340,2011,2,0
Diary of a Wimpy Kid: Rodrick Rules,tt1650043,2011,1,0
War Horse,tt1568911,2011,1,0
Tower Heist,tt0471042,2011,1,0
Hick,tt1205558,2011,3,1
Fast Five,tt1596343,2011,3,1
When Pigs Have Wings,tt1735200,2011,1,0
Once Upon a Warrior,tt1621994,2011,3,1
30 Minutes or Less,tt1622547,2011,1,0
Sound of My Voice,tt1748207,2011,3,1
Violet &amp; Daisy,tt1634136,2011,3,1
Carnage,tt1692486,2011,3,1
Mean Girls 2,tt1679235,2011,3,1
Haywire,tt1506999,2011,0,0
Amber Lake,tt1737090,2011,3,1
"Smurfs, The",tt0472181,2011,3,1
You&#39;re Next,tt1853739,2011,3,1
Melancholia,tt1527186,2011,3,1
Absentia,tt1610996,2011,3,1
Cedar Rapids,tt1477837,2011,1,0
Contagion,tt1598778,2011,3,1
Last Call at the Oasis,tt2043900,2011,3,1
Saving Face,tt2140371,2011,3,1
Blackthorn,tt1629705,2011,1,0
11 Flowers,tt2042432,2011,3,1
"Woman, The",tt1714208,2011,3,1
Red State,tt0873886,2011,3,1
Mildred Pierce,tt1492030,2011,3,1
"Iron Lady, The",tt1007029,2011,3,1
"Decoy Bride, The",tt1657299,2011,3,1
Batman: Year One,tt1672723,2011,3,1
Singham,tt1948150,2011,2,0
Mars Needs Moms,tt1305591,2011,3,1
Moneyball,tt1210166,2011,1,0
X-Men: First Class,tt1270798,2011,3,1
Ghost Rider: Spirit of Vengeance,tt1071875,2011,0,0
Attenberg,tt1691323,2011,3,1
No One Killed Jessica,tt1734110,2011,3,1
Yelling to the Sky,tt1504508,2011,3,1
Silent House,tt1767382,2011,3,1
A tus espaldas,tt1995242,2011,3,1
Faust,tt1437357,2011,1,0
Prom,tt1604171,2011,3,1
Mientras duermes,tt1437358,2011,1,0
Paul,tt1092026,2011,3,1
"Black Power Mixtape 1967-1975, The",tt1592527,2011,3,1
Ides Of March,tt1124035,2011,1,0
Joe and Belle,tt1930371,2011,3,1
Apart,tt1525552,2011,3,1
"Mechanic, The",tt0472399,2011,0,0
Shame,tt1723811,2011,1,0
Footloose,tt1068242,2011,3,1
Jackpot (Arme Riddere),tt1809231,2011,1,0
Rundskop,tt1821593,2011,2,0
Inventory,tt1787729,2011,3,1
Trishna,tt1836987,2011,3,1
Alien Armageddon,tt1910498,2011,3,1
"Three Musketeers, The",tt1509767,2011,2,0
Monte Carlo,tt1067774,2011,3,1
Monsieur Lahzar,tt2011971,2011,3,1
"Cabin in the Woods, The",tt1259521,2011,3,1
This is not a film,tt1667905,2011,1,0
In Time,tt1637688,2011,1,0
A Lonely Place to Die,tt1422136,2011,3,1
50/50,tt1306980,2011,2,0
Wuthering Heights,tt1181614,2011,2,0
Union Squre,tt1783798,2011,3,1
Familiar Grounds,tt1671457,2011,1,0
"Good Doctor, The",tt1582271,2011,3,1
Atlas Shrugged: Part I,tt0480239,2011,3,1
Rid of Me,tt1376233,2011,3,1
Immortals,tt1253864,2011,2,0
Coriolanus,tt1372686,2011,2,0
A Happy Event,tt1987018,2011,3,1
Gnomeo &amp; Juliet,tt0377981,2011,3,1
S.W.A.T.: Firefight,tt1621429,2011,1,0
A Very Harold &amp; Kumar 3D Christmas,tt1268799,2011,1,0
Aliens vs. Avatars,tt1854506,2011,3,1
Limitless,tt1219289,2011,1,0
Final Destination 5,tt1622979,2011,2,0
Hanna,tt0993842,2011,3,1
"Best Exotic Marigold Hotel, The",tt1412386,2011,3,1
Where Do We Go Now?,tt1772424,2011,3,1
Priest,tt0822847,2011,1,0
Friends with Benefits,tt1632708,2011,3,1
Tomboy,tt1847731,2011,3,1
Teen Spirit,tt1845866,2011,3,1
"Source, The",tt1686067,2011,3,1
Flypaper,tt1541160,2011,3,1
Another Happy Day,tt1719071,2011,3,1
Hall Pass,tt0480687,2011,2,0
Cowboys &amp; Aliens,tt0409847,2011,1,0
"Girl with the Dragon Tattoo, The",tt1568346,2011,1,0
Thor,tt0800369,2011,3,1
Combat Girls,tt1890373,2011,3,1
Mission: Impossible - Ghost Protocol,tt1229238,2011,1,0
Hasta la Vista,tt1753887,2011,1,0
House of Tolerance,tt1660379,2011,3,1
L&#39;art d&#39;aimer,tt1700467,2011,3,1
"Help, The",tt1454029,2011,3,1
Hugo,tt0970179,2011,3,1
Girl Walks Into a Bar,tt1682246,2011,3,1
Win Win,tt1606392,2011,3,1
From Up on Poppy Hill,tt1798188,2011,3,1
Dorfman in Love,tt1665418,2011,3,1
Hesher,tt1403177,2011,1,0
Masks,tt1941600,2011,3,1
"Forgiveness of Blood, The",tt1787127,2011,3,1
Once upon a time in Anatolia,tt1827487,2011,1,0
Butter,tt1349451,2011,3,1
Found Memories (Historias que so existem quando lembradas),tt2043879,2011,3,1
"Guard, The",tt1540133,2011,1,0
Last Call at the Oasis,tt2043900,2011,3,1
Extremely Loud &amp; Incredibly Close,tt0477302,2011,2,0
"Little Engine That Could, The",tt1764666,2011,3,1
