title,imdbid,year,class,Country,Fem Wordcount,Production,Rated,Genre,Writers F,Writers M,Director,imdbRating
Grey Gardens,tt0758751,2009,P,USA,2,HBO,TV-PG,Biography,1,2,M,7.5
"Disappearance of Alice Creed, The",tt1379177,2009,F,UK,4,Anchor Bay Entertainment,R,Crime,0,0,M,6.7
Princess Protection Program,tt1196339,2009,P,USA,1,Walt Disney Studios Home Entertainment,TV-G,Comedy,2,1,F,5.7
Coco avant Chanel,tt1035736,2009,P,France,0,Sony Pictures Classics,PG-13,Biography,2,0,F,6.7
Tournament,tt0471041,2009,F,UK,0,The Weinstein Co.,R,Action,0,3,M,6.1
"Double Hour, The",tt1379222,2009,P,Italy,0,Samuel Goldwyn Films,NOT RATED,Crime,0,1,M,6.7
"City of Your Final Destination, The",tt0896923,2009,P,USA,0,Screen Media Films,PG-13,Drama,1,1,M,6.4
New Moon,tt1259571,2009,P,USA,3,Summit Entertainment,PG-13,Adventure,1,0,M,4.7
Hideaway (Le refuge),tt1504429,2009,P,France,1,Strand Releasing,UNRATED,Drama,0,0,M,6.4
Perrier&#39;s Bounty,tt1003034,2009,F,Ireland,0,IFC Films,R,Action,0,1,M,6.4
Drool,tt1268962,2009,P,USA,5,Strand Releasing,NOT RATED,Comedy,1,0,F,5.8
"Fourth Kind, The",tt1220198,2009,P,USA,0,Universal Pictures,PG-13,Mystery,0,1,M,5.9
"Box, The",tt0362478,2009,P,USA,0,Warner Bros. Pictures,PG-13,Drama,0,2,M,5.6
Lesbian Vampire Killers,tt1020885,2009,P,UK,1,Momentum Pictures,R,Action,0,1,M,5.1
"Girl with the Dragon Tattoo, The",tt1132620,2009,P,Sweden,1,Music Box Films,R,Crime,0,0,M,7.8
Veronika Decides to Die,tt1068678,2009,P,USA,1,Entertainment One Films,R,Drama,0,1,F,6.5
"Boondock Saints II: All Saints Day, The",tt1300851,2009,F,USA,0,Apparition,R,Action,1,3,M,6.3
Whatever Works,tt1178663,2009,P,USA,1,Sony Pictures Classics,PG-13,Comedy,0,0,M,7.2
"Time Traveler&#39;s Wife, The",tt0452694,2009,P,USA,0,Warner Bros. Pictures,PG-13,Drama,1,1,M,7.1
Yesterday Was a Lie,tt0448182,2009,P,USA,3,Helicon Arts Cooperative,PG,Drama,0,1,M,5.3
"Maid, The",tt1187044,2009,P,Chile,1,Elephant Eye Films,NOT RATED,Comedy,0,1,M,7.3
Make the Yuletide Gay,tt1305714,2009,P,USA,0,TLA Releasing,NOT RATED,Comedy,0,0,M,6.4
An Education,tt1174732,2009,P,UK,3,Sony Classics,PG-13,Drama,0,1,M,7.3
Desert Flower,tt1054580,2009,P,UK,0,National Geographic Entertainment,R,Biography,0,0,M,7.4
Brief Interviews With Hideous Men,tt0790627,2009,F,USA,0,IFC,NOT RATED,Comedy,0,2,M,5.6
Inglourious Basterds,tt0361748,2009,P,Germany,0,The Weinstein Company,R,Adventure,0,1,M,8.3
White Material,tt1135952,2009,P,France,4,IFC Films,NOT RATED,Drama,2,0,F,7.0
Uncertainty,tt1086216,2009,P,USA,0,IFC Films,N/A,Drama,0,2,M,5.8
Albino Farm,tt1050001,2009,P,USA,0,N/A,R,Horror,0,2,M,3.9
Aliens in the Attic,tt0775552,2009,P,USA,0,20th Century Fox,PG,Animation,0,3,M,5.4
Dance Subaru,tt1230424,2009,P,China,1,Avex Entertainment,N/A,Drama,0,0,M,6.3
Madea Goes to Jail,tt1142800,2009,F,USA,1,Lionsgate,PG-13,Comedy,0,2,M,4.3
XXXHOLic: Shunmuki - Zenpen,tt1263772,2009,P,Japan,0,N/A,N/A,Animation,0,0,M,8.0
Love Takes Wing,tt1269560,2009,P,USA,2,LG Films,TV-PG,Family,1,0,M,6.9
Cosmonauta,tt1332054,2009,P,Italy,1,Fandango,N/A,Comedy,1,0,M,6.5
"Final Destination, The",tt1144884,2009,P,USA,0,Warner Bros. Pictures,R,Horror,0,2,M,5.2
Crossing Over,tt0924129,2009,P,USA,0,The Weinstein Co.,R,Crime,0,1,M,6.8
Antichrist,tt0870984,2009,F,Denmark,0,IFC Films,NOT RATED,Drama,0,0,M,6.6
"Unborn, The",tt1139668,2009,P,USA,2,Rogue Pictures,PG-13,Drama,0,1,M,4.8
Thirst (Bakjwi),tt0762073,2009,P,South Korea,0,Focus Features,R,Drama,0,0,M,7.2
Adventureland,tt1091722,2009,P,USA,0,Miramax Films,R,Comedy,0,0,M,6.8
17 Again,tt0974661,2009,P,USA,0,New Line Cinema,PG-13,Comedy,0,1,M,6.4
Case 39,tt0795351,2009,P,USA,3,Paramount Studios,R,Horror,0,1,M,6.2
Micmacs (Micmacs &agrave; tire-larigot),tt1149361,2009,P,France,0,Sony Pictures Classics,R,Action,0,0,M,7.2
Still waiting,tt1116186,2009,P,USA,0,Lionsgate,R,Comedy,0,0,M,5.0
Broken Embraces,tt0913425,2009,P,Spain,0,Sony Pictures Classics,R,Drama,0,1,M,7.2
Ondine,tt1235796,2009,P,Ireland,2,Magnolia Pictures,PG-13,Drama,0,1,M,6.8
Dead Hooker in a Trunk,tt1508661,2009,P,Canada,0,Bounty Films,NOT RATED,Horror,1,0,M,4.9
Lebanon,tt1483831,2009,F,Israel,0,Sony Classic Pictures,R,Drama,0,1,M,6.9
Exam,tt1258197,2009,P,UK,0,Bedlam Productions,NOT RATED,Mystery,0,1,M,6.9
According to Greta,tt1059925,2009,P,USA,1,Anchor Bay Entertainment,PG-13,Drama,0,1,F,6.2
Infestation,tt1020543,2009,P,USA,0,Icon Productions,R,Action,0,1,M,5.9
El traspatio (Backyard),tt1257579,2009,P,Mexico,1,N/A,N/A,Crime,0,0,M,7.0
It&#39;s Complicated,tt1230414,2009,P,USA,0,Universal Pictures,R,Comedy,1,0,F,6.6
Life During Wartime,tt0808526,2009,P,USA,0,IFC Films,R,Comedy,0,1,M,6.4
Scheherazade Tell Me a Story,tt1473149,2009,P,Egypt,3,ArtMattan Productions,N/A,Drama,0,0,M,6.8
"Slammin&#39; Salmon, The",tt1135525,2009,P,USA,0,Anchor Bay Films,R,Comedy,0,5,M,6.5
Carriers,tt0806203,2009,P,USA,0,Paramount Vantage,PG-13,Drama,0,1,M,6.0
Deadline,tt1242618,2009,P,USA,1,Freestyle Releasing,R,Drama,0,1,M,4.7
Mother and Child,tt1121977,2009,P,USA,5,Sony Pictures Classics,R,Drama,0,1,M,7.2
"Taking of Pelham 123, The",tt1111422,2009,F,USA,0,Sony/Columbia Pictures,R,Action,0,2,M,6.4
Transformers: Revenge of the Fallen,tt1055369,2009,P,USA,0,Paramount/Dreamworks,PG-13,Action,0,2,M,6.0
My Last Five Girlfriends,tt1050002,2009,P,UK,0,Willing Pilowsky Productions,TV-14,Comedy,0,1,M,5.8
In the Loop,tt1226774,2009,P,UK,0,IFC,NOT RATED,Comedy,0,5,M,7.5
Polytechnique,tt1194238,2009,P,Canada,0,Alliance Atlantis Vivafilm,NOT RATED,Crime,0,1,M,7.3
Il richiamo,tt1463167,2009,P,Argentina,0,N/A,N/A,Drama,1,0,M,6.2
Hannah Free,tt1315214,2009,P,USA,2,Ripe Fruit Films,NOT RATED,Drama,1,0,F,6.5
Zombieland,tt1156398,2009,P,USA,0,Sony/Columbia Pictures,R,Adventure,0,2,M,7.7
Fish Tank,tt1232776,2009,P,Netherlands,1,IFC,NOT RATED,Drama,1,0,F,7.3
Law Abiding Citizen,tt1197624,2009,P,USA,0,Overture Films,R,Crime,0,0,M,7.4
Splice,tt1017460,2009,P,Canada,0,Warner Brothers,R,Drama,0,0,M,5.7
"Men Who Stare at Goats, The",tt1234548,2009,F,USA,0,Overture Films,R,Comedy,0,2,M,6.2
Armored,tt0913354,2009,F,USA,0,Sony/Screen Gems,PG-13,Action,0,1,M,5.7
"Joneses, The",tt1285309,2009,P,USA,0,Roadside Attractions,R,Drama,0,2,M,6.5
Opie Gets Laid,tt0446043,2009,P,USA,0,N/A,N/A,Comedy,0,1,M,6.5
Big Font. Large Spacing,tt1479163,2009,P,UK,0,N/A,N/A,Comedy,0,1,M,8.0
"Cry of the Owl, The",tt1034302,2009,F,UK,1,Myriad Pictures,R,Drama,2,1,F,6.0
Land of the Lost,tt0457400,2009,F,USA,0,Universal Pictures,PG-13,Adventure,0,2,M,5.4
Ju-on: White Ghost,tt1422675,2009,P,Japan,1,N/A,NOT RATED,Fantasy,0,0,M,6.1
Georgia O&#39;Keeffe,tt1320286,2009,P,USA,1,Sony Pictures Entertainment,NOT RATED,Biography,0,1,M,6.6
"Human Centipede (First Sequence), The",tt1467304,2009,P,Netherlands,0,IFC Films,R,Horror,0,0,M,4.4
"Wrong House, The",tt1648194,2009,P,USA,0,N/A,N/A,Drama,0,2,M,4.5
Bitch Slap,tt1212974,2009,P,USA,0,Freestyle Releasing,R,Action,0,1,M,4.5
Our Summer in Tehran,tt1326956,2009,P,USA,0,N/A,N/A,Documentary,1,0,F,7.9
Jennifer&#39;s Body,tt1131734,2009,P,USA,2,20th Century Fox,R,Comedy,0,0,M,5.2
Dead Like Me: Life After Death,tt1079444,2009,P,USA,0,Fox Home Entertainment,R,Comedy,0,5,M,6.1
Little Girl,tt1426371,2009,P,Italy,5,First Run Features,N/A,Drama,0,0,M,7.2
Paper Heart,tt1331064,2009,P,USA,1,Overture Films,PG-13,Comedy,0,1,M,6.0
State of Play,tt0473705,2009,P,USA,0,Universal Pictures,PG-13,Crime,0,4,M,7.1
Le h&eacute;risson,tt1442519,2009,P,France,2,NeoClassics Films,UNRATED,Drama,0,0,M,7.4
Madeo,tt1216496,2009,P,South Korea,3,Magnolia Pictures,R,Action,0,0,M,7.8
Coraline,tt0327597,2009,P,USA,2,Focus Features,PG,Animation,0,2,M,7.7
El nino pez,tt1235842,2009,P,Argentina,0,Regent Releasing/Here Media,NOT RATED,Drama,0,0,M,5.9
Technotise - Edit i ja,tt1372301,2009,P,Serbia,2,City Records,NOT RATED,Animation,0,0,M,7.5
Angels &amp; Demons,tt0808151,2009,F,USA,0,Sony/Columbia Pictures,PG-13,Mystery,0,1,M,6.7
Kaiji: The Ultimate Gambler,tt1309449,2009,F,Japan,0,N/A,N/A,Drama,0,0,M,6.5
"Horde, The",tt1183276,2009,F,France,0,IFC Films,NOT RATED,Action,0,2,M,5.9
Dogtooth,tt1379182,2009,P,Greece,0,Kino International,NOT RATED,Drama,0,0,M,7.3
Last Train Home,tt1512201,2009,P,Canada,0,Zeitgeist Films,N/A,Documentary,0,0,M,7.7
Cairo Time,tt0896529,2009,P,Canada,0,IFC Films,PG,Drama,0,0,M,6.7
Lourdes,tt1405809,2009,P,Austria,1,Palisades Tartan,NOT RATED,Drama,1,0,F,6.9
Harry Potter and the Half-Blood Prince,tt0417741,2009,P,UK,0,Warner Bros. Pictures,PG,Adventure,0,1,M,7.6
Bring It On: Fight to the Finish,tt1349482,2009,P,USA,2,Universal Studios Home Entertainment,PG-13,Comedy,2,0,M,5.4
"Good Witch&#39;s Garden, The",tt1312251,2009,P,Canada,1,Whizbang Films,TV-PG,Drama,0,0,M,7.3
"Private Lives of Pippa Lee, The",tt1134629,2009,P,USA,1,Screen Media Films,R,Comedy,2,0,F,6.4
"Girlfriend Experience, The",tt1103982,2009,P,USA,4,Magnolia Pictures,R,Drama,0,2,M,5.5
Brothers,tt0765010,2009,P,USA,1,Lionsgate Films,R,Drama,0,1,M,7.1
He&#39;s Just Not That Into You,tt1001508,2009,P,Germany,0,Warner Bros. Pictures/New Line Cinema,PG-13,Comedy,1,1,M,6.4
My Sister&#39;s Keeper,tt1078588,2009,P,USA,2,Warner Bros. Pictures,PG-13,Drama,0,2,M,7.4
Modern Family,tt1442437,2009,P,USA,0,,TV-PG,Comedy,0,2,M,8.5
Vision - Aus dem Leben der Hildegard von Bingen,tt0995850,2009,P,Germany,1,Zeitgeist Films,UNRATED,Biography,0,0,M,6.5
Finding Bliss,tt1185242,2009,P,USA,0,Phase 4 Films Inc.,R,Comedy,1,0,F,5.3
Cooking with Stella,tt1479676,2009,P,Canada,1,Mongrel Media,N/A,Comedy,0,0,M,5.5
Nothing Personal,tt1320352,2009,P,Netherlands,4,Olive Films,N/A,Drama,0,0,M,7.1
Br&uuml;no,tt0889583,2009,F,USA,0,Universal Pictures,R,Comedy,0,3,M,5.8
Mutants,tt1146320,2009,P,France,1,CTV International,R,Drama,0,1,M,5.6
X-Men Origins: Wolverine,tt0458525,2009,P,USA,0,20th Century Fox,PG-13,Action,0,1,M,6.6
London River,tt1227787,2009,P,UK,0,Cinema Libre,NOT RATED,Drama,0,0,M,6.8
"Dancer and the Thief, The",tt1243375,2009,F,Spain,0,Manga Films,NOT RATED,Drama,0,2,M,6.3
Surviving Evil,tt0804539,2009,P,UK,0,Freestyle Releasing,NOT RATED,Action,0,0,M,4.1
Undertow,tt1368491,2009,P,Peru,0,The Film Collaborative,NOT RATED,Drama,0,1,M,7.7
"Maiden Heist, The",tt1107860,2009,F,USA,0,Yari Film Group,PG-13,Comedy,0,1,M,6.1
Monsters vs Aliens,tt0892782,2009,P,USA,3,Paramount/Dreamworks Animation,PG,Animation,1,3,M,6.5
Confessions of a Shopaholic,tt1093908,2009,P,USA,2,Walt Disney Studios,PG,Comedy,2,0,M,5.9
Year of the Carnivore,tt1372306,2009,P,Canada,3,34 Seconds Productions,N/A,Comedy,0,0,M,5.8
Dear Lemon Lima,tt1242423,2009,P,USA,1,Phase 4 Films,PG-13,Comedy,0,0,M,6.5
Wild About Harry,tt0435711,2009,P,USA,1,N/A,PG-13,Drama,1,0,M,5.9
Hua Mulan,tt1308138,2009,P,USA,1,Starlight International Media Group,NOT RATED,Adventure,0,0,M,6.8
"Last Station, The",tt0824758,2009,P,UK,0,Sony Pictures Classics,R,Biography,0,2,M,7.0
Celda 211,tt1242422,2009,F,Spain,0,Paramount Pictures,N/A,Action,0,3,M,7.7
Butter bei die Fische,tt1362534,2009,P,Germany,0,N/A,N/A,Comedy,0,0,M,6.7
Tales from the Catholic Church of Elvis!,tt1082876,2009,P,USA,1,N/A,N/A,Comedy,0,0,M,8.0
Redline,tt1483797,2009,P,Japan,0,Anchor Bay Entertainment,NOT RATED,Animation,0,0,M,7.5
"Descent: Part 2, The",tt1073105,2009,P,UK,1,Celador Films,R,Adventure,0,2,M,5.8
Solomon Kane,tt0970452,2009,P,Czech Republic,2,Radius-TWC,R,Action,0,1,M,6.1
Chohatsu Daikaiju Gehara,tt3671900,2009,F,Japan,0,N/A,N/A,Horror,0,0,M,7.0
Sorority Row,tt1232783,2009,P,USA,0,Summit Entertainment,R,Horror,0,2,M,5.2
Triangle,tt1187064,2009,P,UK,0,Icon Entertainment International,R,Fantasy,0,1,M,6.9
Ju-on: Black Ghost,tt1422674,2009,P,Japan,2,N/A,NOT RATED,Fantasy,0,0,M,5.5
I Come with the Rain,tt1024744,2009,F,France,0,LeBrocquy Fraser Prods.,NOT RATED,Thriller,0,0,M,5.5
Chloe,tt1352824,2009,P,USA,2,Sony Pictures Classics,R,Drama,2,0,M,6.3
A Perfect Getaway,tt0971209,2009,P,USA,0,Universal Pictures,R,Adventure,0,1,M,6.5
Futurama: Into the Wild Green Yonder,tt1054487,2009,P,USA,0,Fox Home Entertainment,NOT RATED,Animation,0,2,M,7.3
Queen to Play,tt1082009,2009,P,France,1,Zeitgeist Films,UNRATED,Drama,1,0,F,6.9
Ghosted,tt1252595,2009,P,Taiwan,2,First Run Features,NOT RATED,Drama,0,0,M,4.8
Tinker Bell and the Lost Treasure,tt1216516,2009,P,USA,1,Walt Disney Pictures,G,Animation,0,2,M,6.8
"Bad Lieutenant: Port of Call - New Orleans, The",tt1095217,2009,P,USA,0,First Look Pictures,R,Crime,0,1,M,6.6
My Queen Karo,tt1272041,2009,P,Netherlands,2,Caviar Films,N/A,Drama,0,0,M,6.5
Villa Amalia,tt1348327,2009,P,France,2,EuropaCorp. Distribution,N/A,Drama,0,1,M,6.2
Bride Wars,tt0901476,2009,P,USA,0,20th Century Fox,PG,Comedy,2,1,M,5.5
Storm,tt0768239,2009,P,Germany,1,Film Movement,NOT RATED,Drama,0,0,M,6.9
"Good Guy, The",tt1247662,2009,P,USA,3,Roadside Attractions,R,Comedy,0,1,M,5.9
Fruit Fly,tt1326221,2009,P,USA,4,TLA Releasing,N/A,Comedy,0,0,M,5.8
"Secret of Kells, The",tt0485601,2009,F,France,0,GKIDS,NOT RATED,Animation,0,0,M,7.7
C Me Dance,tt1314645,2009,P,USA,2,Freestyle Releasing,PG,Drama,0,0,M,1.4
"Girl Who Kicked the Hornets&#39; Nest, The",tt1343097,2009,P,Sweden,3,Music Box Films,R,Crime,0,0,M,7.3
Watchmen,tt0409459,2009,P,USA,0,Warner Bros. Pictures,R,Action,0,2,M,7.6
"Girl Who Played with Fire, The",tt1216487,2009,P,Sweden,2,Music Box Films,R,Crime,0,1,M,7.2
And Then Came Lola,tt1123894,2009,P,USA,1,Peccadillo Pictures,NOT RATED,Comedy,2,0,F,4.1
Blood: The Last Vampire,tt0806027,2009,P,Hong Kong,1,Samuel Goldwyn Films,R,Action,0,1,M,5.3
Julie &amp; Julia,tt1135503,2009,P,USA,1,Sony/Columbia Pictures,PG-13,Biography,3,1,F,7.0
Summer Wars,tt1474276,2009,P,Japan,1,GKIDS,PG,Animation,0,2,M,7.5
"Young Victoria, The",tt0962736,2009,P,UK,1,Apparition,PG,Biography,0,1,M,7.3
"Unloved, The",tt1268989,2009,P,UK,0,Oscilloscope Laboratories,N/A,Drama,1,1,F,6.9
"Uninvited, The",tt0815245,2009,P,USA,4,DreamWorks/Paramount Studios,PG-13,Drama,0,2,M,6.4
Away We Go,tt1176740,2009,P,USA,0,Focus Features,R,Comedy,0,0,M,7.1
Nowhere Boy,tt1266029,2009,P,UK,1,Weinstein Company,R,Biography,0,0,M,7.1
David&#39;s Birthday,tt1273204,2009,P,Italy,0,Ellemme Group,NOT RATED,Drama,1,2,M,6.4
"Boat That Rocked, The",tt1131729,2009,P,UK,0,Focus Features,R,Comedy,0,1,M,7.4
Reservoir Hill,tt2177683,2009,P,New Zealand,5,N/A,N/A,Drama,0,0,M,5.7
Orphan,tt1148204,2009,P,USA,3,Warner Bros. Pictures,R,Horror,0,2,M,7.0
All About Steve,tt0881891,2009,P,USA,1,20th Century Fox,PG-13,Comedy,0,0,M,4.8
Vampire Girl versus Frankenstein Girl,tt1425928,2009,P,Japan,1,4 Digital Asia,TV-MA,Action,0,0,M,5.7
9,tt0472033,2009,F,USA,0,Focus Features,PG-13,Animation,1,1,M,7.1
Evangelion: 2.0 You Can (Not) Advance,tt0860906,2009,P,Japan,0,Eleven Arts,TV-14,Animation,0,0,M,8.0
Echelon Conspiracy,tt1124039,2009,F,USA,0,AfterDark Films,PG-13,Action,0,3,M,5.8
Whip It,tt1172233,2009,P,USA,2,Fox Searchlight Pictures,PG-13,Drama,0,0,M,6.9
Bright Star,tt0810784,2009,P,UK,0,Apparition Films,PG,Biography,2,1,F,7.0
Valhalla Rising,tt0862467,2009,F,Denmark,0,IFC Films,NOT RATED,Adventure,0,3,M,6.0
Nasty Old People,tt1527679,2009,P,Sweden,2,N/A,N/A,Drama,1,0,F,6.8
About Elly,tt1360860,2009,P,Iran,1,Cinema Guild,N/A,Drama,0,0,M,8.1
Astro Boy,tt0375568,2009,P,Hong Kong,0,Summit Entertainment,PG,Animation,0,3,M,6.3
"Princess and the Frog, The",tt0780521,2009,P,USA,3,Walt Disney Pictures,G,Animation,0,3,M,7.1
Elsewhere,tt0874271,2009,P,USA,3,Koch Entertainment,R,Crime,0,1,M,5.6
Attack on Leningrad,tt0432314,2009,P,Russia,0,Entertainment One,R,Drama,0,0,M,6.1
RoboGeisha,tt1381512,2009,P,Japan,0,N/A,TV-MA,Action,0,0,M,5.3
Professor Layton and the Eternal Diva,tt1488591,2009,P,Japan,0,N/A,NOT RATED,Animation,0,0,M,6.7
"Girl (Flickan), The",tt1342378,2009,P,Sweden,2,N/A,N/A,Drama,0,0,M,6.7
Love Happens,tt0899106,2009,P,USA,1,Universal Pictures,PG-13,Drama,0,2,M,5.6
Reykjavik Whale Watching Massacre,tt1075749,2009,P,Iceland,0,Image Entertainment,R,Comedy,0,0,M,4.9
Beautiful Kate,tt1209377,2009,P,Australia,0,Roadshow Films,R,Drama,1,0,F,6.7
Accidents Happen,tt1119123,2009,P,Australia,0,"Image Entertainment, Inc.",R,Comedy,0,1,M,6.1
"Hole, The",tt1085779,2009,P,USA,0,Hole LLC.,PG-13,Adventure,0,1,M,5.7
XXXHOLiC: Shunmuki - Kouhen,tt1461305,2009,P,Japan,0,N/A,N/A,Animation,0,0,M,7.9
Grown Ups,tt1375670,2010,P,USA,0,Sony Pictures,PG-13,Comedy,0,1,M,6.0
Exit Through the Gift Shop,tt1587707,2010,F,UK,0,Abarorama,R,Documentary,0,0,M,8.0
Devil,tt1314655,2010,P,USA,0,Universal Pictures,PG-13,Horror,0,1,M,6.2
"Illusionist, The",tt0775489,2010,F,France,1,Sony Pictures Classics,PG,Animation,0,0,M,7.5
Bal,tt1571724,2010,F,Turkey,0,Olive Films,N/A,Drama,0,0,M,7.2
Daydream Nation,tt1581835,2010,P,Canada,2,Anchor Bay,R,Drama,0,2,M,6.4
Revenge of the Bridesmaids,tt1666642,2010,P,USA,2,Von Zerneck Sertner Films,N/A,Comedy,1,2,M,6.1
Little White Lies,tt1440232,2010,P,France,0,MPI Media,NOT RATED,Comedy,0,0,M,7.1
Los ojos de Julia (Julia&#39;s Eyes),tt1512685,2010,P,Spain,3,Universal Pictures International France,NOT RATED,Horror,0,0,M,6.7
All About Evil,tt1307858,2010,P,USA,3,N/A,N/A,Comedy,0,1,M,6.2
Essential Killing,tt1561768,2010,F,Poland,0,HanWay Films,R,Thriller,0,1,M,6.1
"Whistleblower, The",tt0896872,2010,P,Canada,0,IDP/Samuel goldwyn Films,R,Action,0,0,M,7.2
Megamind,tt1001526,2010,F,USA,0,Paramount Studios/DWA,PG,Animation,0,2,M,7.3
Paranormal Activity 2,tt1536044,2010,P,USA,0,Paramount Pictures,R,Horror,0,3,M,5.7
"Amazing Bulk, The",tt1788453,2010,F,USA,1,N/A,NOT RATED,Animation,0,3,M,1.7
When in Rome,tt1185416,2010,P,USA,1,Walt Disney Pictures,PG-13,Comedy,0,2,M,5.6
"Crazies, The",tt0455407,2010,P,USA,0,Overture Films,R,Horror,0,3,M,6.5
Unstoppable,tt0477080,2010,P,USA,0,20th Century Fox,PG-13,Action,0,1,M,6.8
A Marine Story,tt1447479,2010,P,USA,3,Wolfe Video,NOT RATED,Crime,0,0,M,6.1
Our Family Wedding,tt1305583,2010,P,USA,0,Fox Searchlight,PG-13,Comedy,0,3,M,4.9
And Soon the Darkness,tt1391034,2010,P,USA,2,Anchor Bay Films,R,Crime,1,3,M,5.2
Clash of the Titans,tt0800320,2010,P,USA,0,Warner Bros.,PG-13,Action,0,1,M,5.8
"Next Three Days, The",tt1458175,2010,P,USA,1,Lionsgate,PG-13,Action,0,1,M,7.4
Leading Ladies,tt1462053,2010,P,USA,0,Wolfe Video,NOT RATED,Comedy,2,0,M,5.8
Somewhere,tt1421051,2010,P,USA,1,Focus Features,R,Comedy,1,0,F,6.3
Spiderhole,tt1496884,2010,P,Ireland,0,IFC Midnight,NOT RATED,Horror,0,1,M,4.2
Space Dogs,tt1272051,2010,P,Russia,0,Centre of National Film,G,Animation,0,3,M,5.1
Time Traveller (Toki o Kakeru Shojo),tt1614408,2010,P,Japan,1,N/A,N/A,Adventure,0,0,M,6.5
Scott Pilgrim vs. the World,tt0446029,2010,P,USA,1,Universal Pictures,PG-13,Action,0,3,M,7.5
"Heavy, The",tt0473364,2010,F,UK,0,Heavy Productions,R,Thriller,0,1,M,5.0
Date Night,tt1279935,2010,P,USA,0,20th Century Fox,PG-13,Comedy,0,1,M,6.3
"Tomorrow, When the War Began",tt1456941,2010,P,Australia,0,Freestyle Releasing,R,Action,0,1,M,6.2
BearCity,tt1426320,2010,F,USA,0,Cinedigm,NOT RATED,Comedy,0,2,M,6.0
Skeletons,tt1425933,2010,P,UK,0,Indiepix,NOT RATED,Comedy,0,2,M,6.8
Letters to Juliet,tt0892318,2010,P,USA,1,Summit Entertainment,PG,Adventure,0,1,M,6.6
Machete,tt0985694,2010,P,USA,0,20th Century Fox,R,Action,0,1,M,6.6
Una hora mas en Canarias,tt1161411,2010,P,Spain,3,Vertice Cine,N/A,Comedy,0,1,M,4.9
Prince of Persia: The Sands of Time,tt0473075,2010,F,USA,0,Walt Disney Pictures,PG-13,Action,2,3,M,6.6
Yogi Bear,tt1302067,2010,F,USA,0,Warner Bros. Pictures,PG,Animation,0,3,M,4.6
"Conspirator, The",tt0968264,2010,P,USA,4,Roadside Attractions,PG-13,Crime,0,3,M,6.9
Book of Eli,tt1037705,2010,P,USA,0,Warner Bros. Pictures,R,Action,0,1,M,6.9
Majorite opprimee,tt1684911,2010,F,France,1,N/A,N/A,Short,0,0,M,6.9
West Is West,tt1441956,2010,P,UK,0,D Films,N/A,Comedy,0,0,M,6.5
Poetry,tt1287878,2010,P,South Korea,2,Kino International,UNRATED,Drama,0,0,M,7.8
Turbulent Skies,tt1518861,2010,P,USA,0,Anchor Bay,NOT RATED,Action,0,1,M,3.1
Insidious,tt1591095,2010,P,USA,0,FilmDistrict,PG-13,Horror,0,0,M,6.8
Easy A,tt1282140,2010,P,USA,1,Sony Pictures/Screen Gems,PG-13,Comedy,0,0,M,7.1
Just Wright,tt1407061,2010,P,USA,1,20th Century Fox,PG,Comedy,0,1,F,5.9
An Invisible Sign,tt1212454,2010,P,USA,2,IFC Films,PG-13,Comedy,2,1,F,5.4
Going the Distance,tt1322312,2010,P,USA,0,New Line Cinema,R,Comedy,0,0,M,6.3
Winter&#39;s Bone,tt1399683,2010,P,USA,4,Roadside Attractions,R,Drama,1,1,M,7.2
Into Our Own Hands,tt1653853,2010,P,France,0,N/A,TV-G,Documentary,1,0,F,7.3
"Great Vazquez, The",tt1525915,2010,P,Spain,0,Alta Films,N/A,Biography,0,0,M,6.3
Bedevilled,tt1646959,2010,P,South Korea,1,N/A,NOT RATED,Action,0,0,M,7.3
"Karate Kid, The",tt1155076,2010,P,USA,2,Sony Pictures,PG,Action,0,2,M,6.2
"Tempest, The",tt1274300,2010,P,USA,0,Touchstone Pictures/Miramax Films,PG-13,Comedy,1,1,F,5.4
Restrepo,tt1559549,2010,F,USA,0,National Geographic,R,Documentary,0,0,M,7.5
Wall Street: Money Never Sleeps,tt1027718,2010,P,USA,0,20th Century Fox,PG-13,Drama,0,4,M,6.2
Secretariat,tt1028576,2010,P,USA,1,Walt Disney Pictures,PG,Biography,0,2,M,7.2
16 Wishes,tt1646876,2010,P,Canada,4,Image Entertainment,G,Drama,1,0,M,5.5
R U There,tt1443518,2010,F,Netherlands,0,N/A,N/A,Drama,0,0,M,5.5
"Fanny, Annie &amp; Danny",tt1614338,2010,P,USA,1,Vanguard Cinema,N/A,Drama,0,1,M,6.3
"Way Back, The",tt1023114,2010,F,USA,0,Newmarket Films LLC,PG-13,Adventure,0,2,M,7.3
How Do You Know,tt1341188,2010,P,USA,3,Columbia Pictures,PG-13,Comedy,0,1,M,5.4
My Soul to Take,tt0872230,2010,P,USA,0,Universal Pictures,R,Horror,0,0,M,4.8
Legion,tt1038686,2010,P,USA,1,Screen Gems,R,Action,0,2,M,5.2
Elektra Luxx,tt1340773,2010,P,USA,2,Samuel Goldwyn Films,R,Comedy,0,2,M,5.1
Nanny McPhee and the Big Bang,tt1415283,2010,P,UK,5,Universal Studios,PG,Comedy,1,0,M,6.1
Tinker Bell and the Great Fairy Rescue,tt1216515,2010,P,USA,0,Walt Disney Pictures,G,Animation,0,4,M,7.0
Fair Game,tt0977855,2010,P,USA,2,Summit Entertainment,PG-13,Biography,1,1,M,6.8
