title,imdbid,year,rating,binary
Flatland: The Movie,0814106,2007,2,0
Meduzot,0807721,2007,3,1
Ha-Sodot (The Secrets),0782867,2007,3,1
American Gangster,0765429,2007,1,0
Est&ocirc;mago,1039960,2007,0,0
Las 13 rosas,0809533,2007,3,1
"Babysitters, The",0796302,2007,3,1
Les deux mondes,0808230,2007,2,0
"Lucky Ones, The",0981072,2008,3,1
La belle personne,1263778,2008,3,1
Revolutionary Road,0959337,2008,3,1
Fireproof,1129423,2008,2,0
Dance of the Dead,0926063,2008,1,0
L&aring;t den r&auml;tte komma in (Let the Right One In),1139797,2008,1,0
Mamma Mia!,0795421,2008,3,1
Waltz with Bashir,1185616,2008,0,0
Wild Child,1024255,2008,3,1
Martyrs,1029234,2008,3,1
Possession,0368563,2008,3,1
Seven Pounds,0814314,2008,3,1
Valkyrie,0985699,2008,1,0
Three wise men,1270769,2008,1,0
Starship Troopers 3: Marauder,0844760,2008,3,1
My Only Sunshine,1370212,2008,3,1
Step Up 2: The Streets,1023481,2008,3,1
35 Shots of Rum,1100048,2008,3,1
Fly Me to the Moon,0486321,2008,0,0
Older Than America,0932669,2008,3,1
Fanboys,0489049,2008,0,0
"Sky Crawlers, The",1056437,2008,3,1
Kenna,1340664,2008,3,1
Herb &amp; Dorothy,1227929,2008,3,1
Horton Hears a Who!,0451079,2008,1,0
Goodbye Solo,1095442,2008,1,0
Overcome,2132415,2008,2,0
"Welcome Home, Roscoe Jenkins",0494652,2008,3,1
Okuribito (Departures),1069238,2008,3,1
Quantum of Solace,0830515,2008,1,0
Flash of Genius,1054588,2008,1,0
Grizzly Park,0915460,2008,3,1
Defiance,1034303,2008,3,1
Phoebe in Wonderland,1034325,2008,3,1
Twilight,1099212,2008,3,1
Mirrors,0790686,2008,1,0
Ghost Town,0995039,2008,1,0
Merlin,1199099,2008,3,1
My Prison Yard,1103193,2008,3,1
Cloverfield,1060277,2008,3,1
Quarantine,1082868,2008,3,1
"Definitely, Maybe",0832266,2008,3,1
Iron Man,0371746,2008,2,0
Sauna,1124394,2008,1,0
Journey to the Center of the Earth,0373051,2008,1,0
Mid-August Lunch,1277728,2008,3,1
Pontypool,1226681,2008,0,0
"Edge of Love, The",0819714,2008,3,1
Casi divas,1049948,2008,3,1
Gomorra,0929425,2008,1,0
Transporter 3,1129442,2008,0,0
Mad Money,0951216,2008,3,1
Vicky Cristina Barcelona,0497465,2008,3,1
"Boy in the Striped Pajamas, The",0914798,2008,3,1
All about women,1037146,2008,3,1
Skin,0964586,2008,3,1
Hunger,0986233,2008,0,0
"Patrik, Age 1.5",1067733,2008,1,0
"Chaser, The",1190539,2008,0,0
Solo Quiero Caminar,1078600,2008,3,1
Aanrijding in Moscou,0948530,2008,3,1
Etz Limon,1172963,2008,3,1
Picture This,1076252,2008,2,0
Frozen River,0978759,2008,3,1
Step Brothers,0838283,2008,1,0
"Reader, The",0976051,2008,1,0
Resident Evil: Degeneration,1174954,2008,3,1
"House Bunny, The",0852713,2008,3,1
"Brothers Bloom, The",0844286,2008,3,1
Damn Bastard!,1056444,2008,0,0
American Violet,1152397,2008,3,1
T&ocirc;ky&ocirc; sonata (Tokyo Sonata),0938341,2008,1,0
Revanche,1173745,2008,1,0
Indiana Jones and the Kingdom of the Crystal Skull,0367882,2008,1,0
Rain,0965440,2008,3,1
Superhero Movie,0426592,2008,3,1
Sex and the City,1000774,2008,3,1
"World is Big and Salvation Lurks Around the Corner, The",1178197,2008,1,0
Blindness,0861689,2008,3,1
El regalo,1305138,2008,2,0
Pineapple Express,0910936,2008,2,0
In Bruges,0780536,2008,1,0
Dead at 17,1153103,2008,3,1
"Eye, The",0406759,2008,3,1
Barbie and the Diamond Castle,1294138,2008,3,1
Helen,1288589,2008,3,1
Seventh Moon,1052040,2008,0,0
"Dark Knight, The",0468569,2008,3,1
Get Smart,0425061,2008,1,0
High School Musical 3: Senior Year,0962726,2008,3,1
Ghost in the Shell 2.0,1260502,2008,3,1
Gake no ue no Ponyo,0876563,2008,3,1
God&#39;s Forgotten Town,1077084,2008,3,1
Tinker Bell,0823671,2008,3,1
Australia,0455824,2008,2,0
Fashion,0964516,2008,3,1
Dim Sum Funeral,1216477,2008,3,1
Easy Virtue,0808244,2008,3,1
Ashes of Time Redux,0109688,2008,1,0
"Curious Case of Benjamin Button, The",0421715,2008,3,1
Hamlet 2,1104733,2008,3,1
Birds of America,1029134,2008,3,1
Be Kind Rewind,0799934,2008,1,0
Stargate: Continuum,0929629,2008,1,0
"Chronicles of Narnia: Prince Caspian, The",0499448,2008,3,1
"Alphabet Killer, The",0818165,2008,3,1
Sita Sings the Blues,1172203,2008,1,0
"Synecdoche, New York",0383028,2008,3,1
Burn After Reading,0887883,2008,1,0
Meet Dave,0765476,2008,1,0
Deception,0800240,2008,1,0
Nick and Norah&#39;s Infinite Playlist,0981227,2008,3,1
Examined Life,1279083,2008,3,1
Franklyn,0893402,2008,2,0
Hellboy II: The Golden Army,0411477,2008,1,0
Death Race,0452608,2008,1,0
Paris 36,0948535,2008,1,0
Pretty Ugly People,0874425,2008,3,1
"10,000 BC",0443649,2008,1,0
Camino,1206285,2008,3,1
"X-Files: I Want to Believe, The",0443701,2008,3,1
Slumdog Millionaire,1010048,2008,1,0
Treeless Mountain,1143155,2008,3,1
Tropic Thunder,0942385,2008,0,0
Frost/Nixon,0870111,2008,1,0
Were the World Mine,0476991,2008,3,1
"Family That Preys, The",1142798,2008,3,1
Changeling,0824747,2008,3,1
City of Ember,0970411,2008,3,1
Made of Honor,0866439,2008,2,0
"Day the Earth Stood Still, The",0970416,2008,3,1
Inkheart,0494238,2008,3,1
Bedtime Stories,0960731,2008,3,1
S&eacute;raphine,1048171,2008,3,1
Wendy and Lucy,1152850,2008,3,1
"Angus, Thongs and Perfect Snogging",0963743,2008,3,1
Chi bi (Red Cliff),0425637,2008,1,0
Rough Aunties,1179080,2008,3,1
Deadgirl,0896534,2008,0,0
Coco Chanel,1094661,2008,3,1
"Women, The",0430770,2008,3,1
Kung Fu Panda,0441773,2008,3,1
Bonnie &amp; Clyde vs. Dracula,1117379,2008,3,1
WALL-E,0910970,2008,1,0
"Strangers, The",0482606,2008,3,1
"Bank Job, The",0200465,2008,3,1
Jumper,0489099,2008,1,0
Ai no mukidashi,1128075,2008,3,1
21,0478087,2008,3,1
"Ruins, The",0963794,2008,3,1
Pirates II: Stagnetti&#39;s Revenge,1266097,2008,3,1
Taken,0936501,2008,3,1
Hancock,0448157,2008,0,0
Marley &amp; Me,0822832,2008,2,0
RocknRolla,1032755,2008,1,0
"Mutant Chronicles, The",0490181,2008,1,0
CJ7 (Changjiang 7 hao),0940709,2008,1,0
Lorna&#39;s Silence,1186369,2008,3,1
Nim&#39;s Island,0410377,2008,3,1
Three Kingdoms: Resurrection of the Dragon,0882978,2008,1,0
Igor,0465502,2008,2,0
Futurama: The Beast with a Billion Backs,1054485,2008,2,0
Eagle Eye,1059786,2008,1,0
Princess: A Modern Fairtyale,1052352,2008,3,1
"Spirit, The",0831887,2008,2,0
Birdemic,1316037,2008,3,1
Forgetting Sarah Marshall,0800039,2008,3,1
Bi the Way,0951257,2008,3,1
"Hurt Locker, The",0887912,2008,1,0
Transsiberian,0800241,2008,3,1
Rachel Getting Married,1084950,2008,3,1
Che: Part One,0892255,2008,1,0
Everlasting Moments,0961066,2008,3,1
Zombie Strippers!,0960890,2008,3,1
Killshot,0443559,2008,1,0
Lion&#39;s Den,1022606,2008,3,1
Baby Mama,0871426,2008,3,1
Dante 01,0487928,2008,3,1
"Beaches of Agnes, The",1129435,2008,3,1
Stargate: The Ark of Truth,0942903,2008,3,1
Doomsday,0483607,2008,3,1
I Can&#39;t Think Straight,0830570,2008,3,1
Ciao,0870089,2008,0,0
One Million Yen Girl,1077094,2008,3,1
Over Her Dead Body,0785007,2008,3,1
While She Was Out,0887971,2008,3,1
Four Christmases,0369436,2008,3,1
Speed Racer,0811080,2008,3,1
Appaloosa,0800308,2008,1,0
What Doesn&#39;t Kill You,1133991,2008,1,0
Happy-Go-Lucky,1045670,2008,3,1
Role Models,0430922,2008,1,0
I Sell the Dead,0902290,2008,1,0
"Duchess, The",0864761,2008,3,1
"Mummy: Tomb of the Dragon Emperor, The",0859163,2008,3,1
Miao Miao,0984130,2008,3,1
Keith,0435679,2008,3,1
Dr. Horrible&#39;s Sing-Along Blog,1227926,2008,0,0
Last Chance Harvey,1046947,2008,3,1
Sparrow,0491044,2008,0,0
Blind Loves,1226291,2008,2,0
"Secret of Moonacre, The",0396707,2008,3,1
Clash of the Santas,1286742,2008,3,1
Sleep Dealer,0804529,2008,0,0
Camp Rock,1055366,2008,3,1
Die Welle,1063669,2008,3,1
Rambo,0462499,2008,0,0
Doubt,0918927,2008,3,1
I&#39;ve Loved You So Long,1068649,2008,3,1
Day of the Dead,0489018,2008,3,1
Sut,1284591,2008,1,0
"Wrestler, The",1125849,2008,1,0
Yes Man,1068680,2008,1,0
Max Payne,0467197,2008,3,1
French Film,0986230,2008,3,1
Futurama: Bender&#39;s Game,1054486,2008,1,0
Sunshine Cleaning,0862846,2008,3,1
Adulthood,1126596,2008,2,0
Miss Pettigrew Lives for a Day,0970468,2008,3,1
Management,1082853,2008,2,0
Prom Night,0926129,2008,3,1
Kataude mashin garu,1050160,2008,3,1
Mesrine: Killer Instinct,1259014,2008,1,0
Outpost,0892899,2008,0,0
Miracle at St. Anna,1046997,2008,2,0
Bronson,1172570,2008,1,0
"Baader Meinhof Complex, The",0765432,2008,3,1
"Love Guru, The",0811138,2008,1,0
"Forbidden Kingdom, The",0865556,2008,1,0
Wanted,0493464,2008,1,0
Passengers,0449487,2008,3,1
"Gamers: Dorkness Rising, The",0447166,2008,3,1
Gran Torino,1205489,2008,2,0
Repo! The Genetic Opera,0963194,2008,3,1
"Sisterhood of the Traveling Pants 2, The",1018785,2008,3,1
Vantage Point,0443274,2008,3,1
What Happens In Vegas,1033643,2008,3,1
"Incredible Hulk, The",0800080,2008,1,0
"Secret Life of Bees, The",0416212,2008,3,1
Diary of a Nymphomaniac,1111890,2008,3,1
"Other Boleyn Girl, The",0467200,2008,3,1
27 Dresses,0988595,2008,3,1
Bolt,0397892,2008,3,1
"Loss of a Teardrop Diamond, The",0896031,2008,3,1
"No. 1 Ladies&#39; Detective Agency, The",1356380,2008,3,1
"Tale of Despereaux, The",420238,2008,3,1
Milk,1013753,2008,1,0
A Wednesday,1280558,2008,1,0
"Bleach: Fade to Black, I Call Your Name",1339302,2008,3,1
Brideshead Revisited,0412536,2008,1,0
"Burning Plain, The",1068641,2008,3,1
Nothing But the Truth,1073241,2008,3,1
Bienvenue chez les Ch&#39;tis,1064932,2008,2,0
La mujer sin cabeza,1221141,2008,3,1
Cracks,1183665,2009,3,1
Precious: Based on the Novel Push by Sapphire,0929632,2009,3,1
Serious Moonlight,1133993,2009,2,0
Beeswax,1339268,2009,3,1
"House of the Devil, The",1172994,2009,3,1
"Assassin Next Door, The",1198153,2009,3,1
"Girl on the Train, The",1183672,2009,3,1
Drag Me to Hell,1127180,2009,3,1
Whiteout,0365929,2009,3,1
Awaydays,1137436,2009,2,0
"Last House on the Left, The",0844708,2009,3,1
Ink,1071804,2009,3,1
Amelia,1129445,2009,3,1
12 Men of Christmas,1446201,2009,3,1
"My Son, My Son, What Have Ye Done",1233219,2009,2,0
Spring Breakdown,0814331,2009,3,1
Air Doll,1371630,2009,1,0
Alice,1461312,2009,3,1
Star Trek,0796366,2009,3,1
Last of the Living,1351177,2009,0,0
"She, a Chinese",1389374,2009,2,0
Mega Shark vs Giant Octopus,1350498,2009,0,0
Helen,1012729,2009,3,1
Wonder Woman,1186373,2009,3,1
"Lovely Bones, The",0380510,2009,3,1
Push,0465580,2009,3,1
Dead Snow,1278340,2009,2,0
Capitalism: A Love Story,1232207,2009,1,0
"Hangover, The",1119646,2009,1,0
Jaffa,1406160,2009,3,1
"Milk of Sorrow, The",1206488,2009,3,1
Cargo,0381940,2009,3,1
Grey Gardens,0758751,2009,3,1
"Disappearance of Alice Creed, The",1379177,2009,0,0
Princess Protection Program,1196339,2009,3,1
TiMER,1179794,2009,2,0
Coco avant Chanel,1035736,2009,3,1
Tournament,0471041,2009,0,0
"Double Hour, The",1379222,2009,3,1
Gamer,1034032,2009,1,0
"City of Your Final Destination, The",0896923,2009,3,1
New Moon,1259571,2009,3,1
Hideaway (Le refuge),1504429,2009,3,1
(500) Days of Summer,1022603,2009,1,0
Perrier&#39;s Bounty,1003034,2009,0,0
[Rec] 2,1245112,2009,1,0
G.I. Joe: The Rise of Cobra,1046173,2009,1,0
Drool,1268962,2009,3,1
Lost Persons Area,1405808,2009,1,0
"Fourth Kind, The",1220198,2009,3,1
Youth in Revolt,0403702,2009,1,0
"Box, The",0362478,2009,3,1
Lesbian Vampire Killers,1020885,2009,3,1
In the Electric Mist,0910905,2009,2,0
"Girl with the Dragon Tattoo, The",1132620,2009,3,1
Veronika Decides to Die,1068678,2009,3,1
"Boondock Saints II: All Saints Day, The",1300851,2009,0,0
Map of the Sounds of Tokyo,1185376,2009,1,0
Whatever Works,1178663,2009,3,1
"Time Traveler&#39;s Wife, The",0452694,2009,3,1
Yesterday Was a Lie,0448182,2009,3,1
Everybody&#39;s Fine,0780511,2009,2,0
"Maid, The",1187044,2009,3,1
Adam,1185836,2009,2,0
Make the Yuletide Gay,1305714,2009,3,1
An Education,1174732,2009,3,1
Desert Flower,1054580,2009,3,1
Brief Interviews With Hideous Men,0790627,2009,0,0
Inglourious Basterds,0361748,2009,3,1
Enter the Void,1191111,2009,1,0
Where the Wild Things Are,0386117,2009,1,0
White Material,1135952,2009,3,1
Uncertainty,1086216,2009,3,1
Albino Farm,1050001,2009,3,1
Not Since You,1072438,2009,2,0
Aliens in the Attic,0775552,2009,3,1
Dance Subaru,1230424,2009,3,1
Madea Goes to Jail,1142800,2009,0,0
XXXHOLic: Shunmuki - Zenpen,1263772,2009,3,1
Love Takes Wing,1269560,2009,3,1
Cosmonauta,1332054,2009,3,1
"Final Destination, The",1144884,2009,3,1
"Informant!, The",1130080,2009,1,0
Crossing Over,0924129,2009,3,1
Sherlock Holmes,0988045,2009,1,0
Antichrist,0870984,2009,0,0
"Unborn, The",1139668,2009,3,1
"Messenger, The",0790712,2009,1,0
Thirst (Bakjwi),0762073,2009,3,1
Thick as Thieves,1112782,2009,1,0
Adventureland,1091722,2009,3,1
17 Again,0974661,2009,3,1
Case 39,0795351,2009,3,1
A Single Man,1315981,2009,1,0
Nine,0875034,2009,2,0
Micmacs (Micmacs &agrave; tire-larigot),1149361,2009,3,1
Mr. Nobody,0485947,2009,1,0
"Road, The",0898367,2009,1,0
Terminator Salvation,0438488,2009,2,0
Still waiting,1116186,2009,3,1
Broken Embraces,0913425,2009,3,1
Planet 51,0762125,2009,1,0
Ondine,1235796,2009,3,1
Los viajes del viento,1426374,2009,1,0
Dead Hooker in a Trunk,1508661,2009,3,1
Lebanon,1483831,2009,0,0
"Police, Adjective",1337051,2009,1,0
Exam,1258197,2009,3,1
According to Greta,1059925,2009,3,1
&quot;Chess in Concert&quot;,1340768,2009,1,0
Infestation,1020543,2009,3,1
Funny People,1201167,2009,1,0
El traspatio (Backyard),1257579,2009,3,1
It&#39;s Complicated,1230414,2009,3,1
Dom zly,1485698,2009,1,0
Life During Wartime,0808526,2009,3,1
Scheherazade Tell Me a Story,1473149,2009,3,1
"Slammin&#39; Salmon, The",1135525,2009,3,1
Carriers,0806203,2009,3,1
Deadline,1242618,2009,3,1
Mother and Child,1121977,2009,3,1
"Taking of Pelham 123, The",1111422,2009,0,0
Transformers: Revenge of the Fallen,1055369,2009,3,1
Invictus,1057500,2009,1,0
Harry Brown,1289406,2009,1,0
Fired Up!,1083456,2009,1,0
My Last Five Girlfriends,1050002,2009,3,1
In the Loop,1226774,2009,3,1
Polytechnique,1194238,2009,3,1
Paa,1532957,2009,2,0
Il richiamo,1463167,2009,3,1
Hannah Free,1315214,2009,3,1
One Hot Summer,1422201,2009,2,0
"Scouting Book for Boys, The",1022885,2009,2,0
Zombieland,1156398,2009,3,1
Fish Tank,1232776,2009,3,1
Tsar,1424431,2009,1,0
Law Abiding Citizen,1197624,2009,3,1
Moon,1182345,2009,1,0
Splice,1017460,2009,3,1
"Men Who Stare at Goats, The",1234548,2009,0,0
Armored,0913354,2009,0,0
"Joneses, The",1285309,2009,3,1
3 Idiots,1187043,2009,1,0
"Concert, The",1320082,2009,2,0
Brooklyn&#39;s Finest,1210042,2009,1,0
Opie Gets Laid,0446043,2009,3,1
Dorian Gray,1235124,2009,1,0
Big Font. Large Spacing,1479163,2009,3,1
"Cry of the Owl, The",1034302,2009,0,0
Children of the Corn,1290135,2009,1,0
Looking for Eric,1242545,2009,1,0
Land of the Lost,0457400,2009,0,0
Ju-on: White Ghost,1422675,2009,3,1
Georgia O&#39;Keeffe,1320286,2009,3,1
"Human Centipede (First Sequence), The",1467304,2009,3,1
2012,1190080,2009,1,0
"Wrong House, The",1648194,2009,3,1
Bitch Slap,1212974,2009,3,1
Our Summer in Tehran,1326956,2009,3,1
Jennifer&#39;s Body,1131734,2009,3,1
Dead Like Me: Life After Death,1079444,2009,3,1
Little Girl,1426371,2009,3,1
Survival of the Dead,1134854,2009,1,0
"Ugly Truth, The",1142988,2009,2,0
Paper Heart,1331064,2009,3,1
State of Play,0473705,2009,3,1
Le h&eacute;risson,1442519,2009,3,1
Madeo,1216496,2009,3,1
Eyes Wide Open,1424327,2009,1,0
Coraline,0327597,2009,3,1
El nino pez,1235842,2009,3,1
Agora,1186830,2009,1,0
"Imaginarium of Doctor Parnassus, The",1054606,2009,1,0
Technotise - Edit i ja,1372301,2009,3,1
Angels &amp; Demons,0808151,2009,0,0
Kaiji: The Ultimate Gambler,1309449,2009,0,0
"Horde, The",1183276,2009,0,0
Dogtooth,1379182,2009,3,1
"Limits of Control, The",1135092,2009,1,0
"Soloist, The",0821642,2009,1,0
Last Train Home,1512201,2009,3,1
Red Riding: In the Year of Our Lord 1974,1259574,2009,1,0
My Bloody Valentine 3D,1179891,2009,2,0
Suck,1323605,2009,1,0
Cairo Time,0896529,2009,3,1
Lourdes,1405809,2009,3,1
Public Enemies,1152836,2009,1,0
Harry Potter and the Half-Blood Prince,0417741,2009,3,1
Bring It On: Fight to the Finish,1349482,2009,3,1
Black Dynamite,1190536,2009,2,0
Defendor,1303828,2009,1,0
"Good Witch&#39;s Garden, The",1312251,2009,3,1
"Private Lives of Pippa Lee, The",1134629,2009,3,1
"Girlfriend Experience, The",1103982,2009,3,1
Brothers,0765010,2009,3,1
"Secret in Their Eyes, The",1305806,2009,1,0
A Town Called Panic,1433540,2009,1,0
He&#39;s Just Not That Into You,1001508,2009,3,1
My Sister&#39;s Keeper,1078588,2009,3,1
Modern Family,1442437,2009,3,1
Vision - Aus dem Leben der Hildegard von Bingen,0995850,2009,3,1
Soul Kitchen,1244668,2009,1,0
Finding Bliss,1185242,2009,3,1
District 9,1136608,2009,1,0
Cooking with Stella,1479676,2009,3,1
Nothing Personal,1320352,2009,3,1
Br&uuml;no,0889583,2009,0,0
Mutants,1146320,2009,3,1
Headhunter,1322315,2009,1,0
Natale a Beverly Hills,1504362,2009,1,0
X-Men Origins: Wolverine,0458525,2009,3,1
London River,1227787,2009,3,1
Get Low,1194263,2009,1,0
"Dancer and the Thief, The",1243375,2009,0,0
Surviving Evil,0804539,2009,3,1
"I Love You, Man",1155056,2009,2,0
Undertow,1368491,2009,3,1
Exit 117,1521783,2009,2,0
Surrogates,0986263,2009,1,0
"Maiden Heist, The",1107860,2009,0,0
Ajami,1077262,2009,2,0
Underworld: Rise of the Lycans,0834001,2009,1,0
Monsters vs Aliens,0892782,2009,3,1
"Invention of Lying, The",1058017,2009,2,0
Mary and Max,0978762,2009,1,0
Confessions of a Shopaholic,1093908,2009,3,1
Ninja Assassin,1186367,2009,1,0
Year of the Carnivore,1372306,2009,3,1
Coco Chanel &amp; Igor Stravinsky,1023441,2009,2,0
Dear Lemon Lima,1242423,2009,3,1
Ngai chai dor ching,1463188,2009,2,0
"Proposal, The",1041829,2009,2,0
Wild About Harry,0435711,2009,3,1
Hua Mulan,1308138,2009,3,1
OSS 117: Lost in Rio,1167660,2009,1,0
Do Comeco ao Fim,1440741,2009,2,0
"Last Station, The",0824758,2009,3,1
G-Force,0436339,2009,1,0
Bran Nue Dae,1148165,2009,1,0
Celda 211,1242422,2009,0,0
Butter bei die Fische,1362534,2009,3,1
Tales from the Catholic Church of Elvis!,1082876,2009,3,1
Redline,1483797,2009,3,1
"Descent: Part 2, The",1073105,2009,3,1
Cherrybomb,1248971,2009,1,0
Fatal Rescue,1144825,2009,1,0
Solomon Kane,0970452,2009,3,1
Chohatsu Daikaiju Gehara,3671900,2009,0,0
I can do bad all by myself,1385912,2009,1,0
Sorority Row,1232783,2009,3,1
Triangle,1187064,2009,3,1
Ju-on: Black Ghost,1422674,2009,3,1
I Come with the Rain,1024744,2009,0,0
Chloe,1352824,2009,3,1
Fast &amp; Furious,1013752,2009,1,0
"Blind Side, The",0878804,2009,2,0
A Perfect Getaway,0971209,2009,3,1
Futurama: Into the Wild Green Yonder,1054487,2009,3,1
Queen to Play,1082009,2009,3,1
Ghosted,1252595,2009,3,1
Tinker Bell and the Lost Treasure,1216516,2009,3,1
"Bad Lieutenant: Port of Call - New Orleans, The",1095217,2009,3,1
My Queen Karo,1272041,2009,3,1
Villa Amalia,1348327,2009,3,1
Bride Wars,0901476,2009,3,1
A Prophet (Un Prophete),1235166,2009,1,0
Storm,0768239,2009,3,1
"Good Guy, The",1247662,2009,3,1
Fruit Fly,1326221,2009,3,1
"Secret of Kells, The",0485601,2009,0,0
Up,1049413,2009,1,0
C Me Dance,1314645,2009,3,1
"Girl Who Kicked the Hornets&#39; Nest, The",1343097,2009,3,1
Knowing,0448011,2009,1,0
Watchmen,0409459,2009,3,1
"Girl Who Played with Fire, The",1216487,2009,3,1
I Love You Phillip Morris,1045772,2009,1,0
And Then Came Lola,1123894,2009,3,1
Blood: The Last Vampire,0806027,2009,3,1
Go get some rosemary,1426362,2009,1,0
Julie &amp; Julia,1135503,2009,3,1
Summer Wars,1474276,2009,3,1
J&#39;ai tu&eacute; ma m&egrave;re,1424797,2009,2,0
"Young Victoria, The",0962736,2009,3,1
"Unloved, The",1268989,2009,3,1
"Uninvited, The",0815245,2009,3,1
Away We Go,1176740,2009,3,1
Pandorum,1188729,2009,1,0
Nowhere Boy,1266029,2009,3,1
David&#39;s Birthday,1273204,2009,3,1
"Boat That Rocked, The",1131729,2009,3,1
A Serious Man,1019452,2009,2,0
Ice Age: Dawn of the Dinosaurs,1080016,2009,1,0
44 Inch Chest,0914837,2009,1,0
Reservoir Hill,2177683,2009,3,1
Orphan,1148204,2009,3,1
All About Steve,0881891,2009,3,1
"Skeptic, The",0493451,2009,1,0
Vampire Girl versus Frankenstein Girl,1425928,2009,3,1
9,0472033,2009,0,0
Duplicity,1135487,2009,2,0
Heartless,1220214,2009,1,0
"Wild Hunt, The",1493886,2009,1,0
Evangelion: 2.0 You Can (Not) Advance,0860906,2009,3,1
Echelon Conspiracy,1124039,2009,0,0
Whip It,1172233,2009,3,1
Bright Star,0810784,2009,3,1
Valhalla Rising,0862467,2009,0,0
Cloudy with a Chance of Meatballs,0844471,2009,1,0
Nasty Old People,1527679,2009,3,1
Fantastic Mr. Fox,0432283,2009,1,0
About Elly,1360860,2009,3,1
Astro Boy,0375568,2009,3,1
