title,imdbid,year,class,Country,Fem Wordcount,Production,Rated,Genre,Writers F,Writers M,Director,imdbRating
An Invisible Sign,tt1212454,2010,P,USA,2,IFC Films,PG-13,Comedy,2,1,F,5.4
Winter&#39;s Bone,tt1399683,2010,P,USA,4,Roadside Attractions,R,Drama,1,1,M,7.2
Into Our Own Hands,tt1653853,2010,P,France,0,N/A,TV-G,Documentary,1,0,F,7.3
"Great Vazquez, The",tt1525915,2010,P,Spain,0,Alta Films,N/A,Biography,0,0,M,6.3
"Karate Kid, The",tt1155076,2010,P,USA,2,Sony Pictures,PG,Action,0,2,M,6.2
"Tempest, The",tt1274300,2010,P,USA,0,Touchstone Pictures/Miramax Films,PG-13,Comedy,1,1,F,5.4
Restrepo,tt1559549,2010,F,USA,0,National Geographic,R,Documentary,0,0,M,7.5
Wall Street: Money Never Sleeps,tt1027718,2010,P,USA,0,20th Century Fox,PG-13,Drama,0,4,M,6.2
Secretariat,tt1028576,2010,P,USA,1,Walt Disney Pictures,PG,Biography,0,2,M,7.2
16 Wishes,tt1646876,2010,P,Canada,4,Image Entertainment,G,Drama,1,0,M,5.5
"Fanny, Annie &amp; Danny",tt1614338,2010,P,USA,1,Vanguard Cinema,N/A,Drama,0,1,M,6.3
"Way Back, The",tt1023114,2010,F,USA,0,Newmarket Films LLC,PG-13,Adventure,0,2,M,7.3
How Do You Know,tt1341188,2010,P,USA,3,Columbia Pictures,PG-13,Comedy,0,1,M,5.4
My Soul to Take,tt0872230,2010,P,USA,0,Universal Pictures,R,Horror,0,0,M,4.8
Legion,tt1038686,2010,P,USA,1,Screen Gems,R,Action,0,2,M,5.2
Elektra Luxx,tt1340773,2010,P,USA,2,Samuel Goldwyn Films,R,Comedy,0,2,M,5.1
Elle s&#39;appelait Sarah (Sarah&#39;s key),tt1668200,2010,P,France,2,The Weinstein Company,PG-13,Drama,1,0,M,7.5
Omae Umasou da na,tt1734113,2010,F,Japan,0,N/A,N/A,Animation,0,0,M,7.2
How I ended this summer,tt1588875,2010,F,Russia,0,Film Movement,NOT RATED,Drama,0,0,M,7.0
Bandage,tt0482459,2010,P,Japan,0,N/A,N/A,Drama,0,0,M,6.9
Diary of a Wimpy Kid,tt1196141,2010,P,USA,0,20th Century Fox,PG,Comedy,0,0,M,6.2
Burlesque,tt1126591,2010,P,USA,2,Sony Pictures/Screen Gems,PG-13,Drama,0,1,M,6.4
A Little Help,tt1319722,2010,P,USA,2,Freestyle Releasing,R,Comedy,0,1,M,5.7
Of god and men (Des hommes et des dieux),tt1588337,2010,F,France,0,Sony Pictures Classics,PG-13,Drama,0,1,M,7.2
"Good Witch&#39;s Gift, The",tt1560779,2010,P,Canada,0,Whizbang Films,TV-PG,Drama,0,0,M,7.3
"Eat, Pray, Love",tt0879870,2010,P,USA,4,Sony Pictures,PG-13,Drama,3,1,F,5.8
Oranges and Sunshine,tt1438216,2010,P,UK,0,Independent Pictures,R,Drama,1,0,M,7.1
"Clock, The",tt2008009,2010,P,UK,0,N/A,N/A,Documentary,0,1,M,9.0
Robin Hood,tt0955308,2010,P,USA,0,Universal,PG-13,Action,0,4,M,6.7
Skyline,tt1564585,2010,P,USA,0,Rogue Pictures/Universal Studios,PG-13,Action,0,2,M,4.4
"Chronicles of Narnia: The Voyage of the Dawn Treader, The",tt0980970,2010,P,USA,0,20th Century Fox,PG,Adventure,0,3,M,6.3
Rabbit Hole,tt0935075,2010,P,USA,0,Lionsgate Films,PG-13,Drama,0,2,M,7.0
Sex and the city 2,tt1261945,2010,P,USA,0,Warner Bros. Pictures,R,Comedy,0,2,M,4.4
"Clinic, The",tt1345772,2010,P,Australia,4,Great Southern Land Entertainment,R,Crime,0,1,M,5.4
"Way, The",tt1441912,2010,F,Spain,0,Icon Entertainment,PG-13,Adventure,0,2,M,7.4
Night Catches Us,tt0775543,2010,P,USA,0,Magnolia Picutres,R,Drama,1,0,F,6.3
For Colored Girls,tt1405500,2010,P,USA,3,Lionsgate,R,Drama,0,1,M,6.0
"Last Exorcism, The",tt1320244,2010,P,France,0,Lionsgate,PG-13,Drama,0,1,M,5.6
Please Give,tt0878835,2010,P,USA,2,Sony Pictures Classics,R,Comedy,1,0,F,6.6
Black Venus,tt1401643,2010,P,France,1,Unknown,N/A,Drama,0,0,M,6.9
Mysteries of Lisbon,tt1236371,2010,P,Portugal,0,Music Box Films,NOT RATED,Drama,0,1,M,7.5
Made In Dagenham,tt1371155,2010,P,UK,0,Sony Pictures Classics,R,Biography,0,1,M,7.2
Small Town Murder Songs,tt1429392,2010,P,Canada,0,Monterey Media,R,Crime,0,0,M,5.9
Bratz: Pampered Petz,tt1719009,2010,P,USA,1,MGA Entertainment,NOT RATED,Animation,0,0,M,4.5
Salt,tt0944835,2010,P,USA,1,Sony Pictures,PG-13,Action,0,0,M,6.4
Standing Ovation,tt1303803,2010,P,USA,0,Rocky Mountain Pictures,PG,Musical,0,0,M,3.3
Amador,tt1477171,2010,P,Spain,1,Alta Films,NOT RATED,Drama,0,1,M,6.8
Secuestrados,tt1629377,2010,P,Spain,0,Vaca Films,NOT RATED,Horror,0,2,M,6.4
Flipped,tt0817177,2010,P,USA,0,Warner Bros. Pictures,PG,Comedy,0,1,M,7.7
"Last Song, The",tt1294226,2010,P,USA,2,Walt Disney Studios,PG,Drama,0,2,F,5.9
A Nightmare on Elm Street,tt1179056,2010,P,USA,0,Warner Bros. Pictures,R,Crime,0,3,M,5.2
Aftershock,tt1393746,2010,P,China,0,China Film Group,NOT RATED,Drama,0,0,M,7.6
I Am Love,tt1226236,2010,P,Italy,5,Magnolia Pictures,R,Drama,1,4,M,7.1
Dylan Dog: Dead of Night,tt1013860,2010,F,USA,0,Freestyle Releasing,PG-13,Action,0,2,M,5.1
Triple Dog,tt1232838,2010,P,Canada,0,Well Go,R,Drama,1,0,M,6.0
Elena Undone,tt1575539,2010,P,USA,1,Wolfe Video,NOT RATED,Drama,1,0,F,6.3
Green Zone,tt0947810,2010,F,UK,0,Universal Pictures,R,Action,0,1,M,6.8
Kaboom,tt1523483,2010,P,USA,0,IFC Films,NOT RATED,Comedy,0,0,M,5.7
Uncle Boonmee Who Can Recall His Past Lives,tt1588895,2010,P,Thailand,1,Strand Releasing,NOT RATED,Drama,0,0,M,6.6
We are The Night (Wir sind die Nacht),tt1692504,2010,P,Germany,0,IFC Midnight,NOT RATED,Drama,0,3,M,6.3
Love Like Poison,tt1646985,2010,P,France,4,Sophie Dulac Distribution,N/A,Drama,0,0,M,6.4
"King&#39;s Speech, The",tt1504320,2010,P,UK,0,The Weinstein Company,R,Biography,0,1,M,8.0
Inception,tt1375666,2010,P,USA,0,Warner Bros. Pictures,PG-13,Action,0,1,M,8.8
Hypothermia,tt1313244,2010,P,USA,0,MPI,N/A,Horror,0,1,M,3.9
Rubber,tt1612774,2010,P,France,1,Magnolia Releasing,R,Comedy,0,1,M,5.8
Camp Rock 2: The Final Jam,tt1252380,2010,P,USA,1,Sudden Motion Productions,TV-G,Comedy,3,1,M,5.2
Never Let Me Go,tt1334260,2010,P,UK,0,Fox Searchlight Pictures,R,Drama,0,1,M,7.2
"Twilight Saga: Eclipse, The",tt1325004,2010,P,USA,2,Summit Entertainment,PG-13,Adventure,1,0,M,5.0
Womb,tt1216520,2010,P,Germany,5,Olive Films,NOT RATED,Drama,0,0,M,6.4
You Again,tt1414382,2010,P,USA,5,Touchstone Pictures,PG,Comedy,0,0,M,5.8
Mine vaganti,tt1405810,2010,P,Italy,0,Pyramide Distribution,NOT RATED,Comedy,0,1,M,7.3
First Night,tt1536053,2010,P,UK,0,Gravitas Ventures,NOT RATED,Comedy,0,2,M,5.3
Abel,tt1479668,2010,P,Mexico,0,Lionsgate Films,NOT RATED,Comedy,0,1,M,6.9
&#39;Tamara Drewe&#39;,tt1486190,2010,P,UK,2,Sony Pictures Classics,R,Comedy,0,0,M,6.2
"Corridor, The",tt1602617,2010,F,Canada,0,Unknown,NOT RATED,Drama,0,1,M,4.8
Mozart&#39;s Sister,tt1653911,2010,P,France,1,Music Box Films,NOT RATED,Biography,0,0,M,6.4
Pretty Little Liars,tt1578873,2010,P,USA,0,,TV-14,Drama,0,0,M,7.5
XXXHOLiC: Ro,tt1648133,2010,P,Japan,0,N/A,N/A,Animation,0,0,M,8.4
Scooby-Doo! Camp Scare,tt1731767,2010,P,USA,0,Warner Home Video,NOT RATED,Animation,0,1,M,7.3
Das letzte Schweigen,tt1361835,2010,P,Germany,2,Music Box Films,NOT RATED,Crime,0,1,M,7.0
Sound of Noise,tt1278449,2010,F,Sweden,0,Magnolia Pictures,R,Comedy,0,0,M,7.2
Valentine&#39;s Day,tt0817230,2010,P,USA,0,New Line Cinema/Warner Bros. Pictures,PG-13,Comedy,3,1,M,5.7
"Place in Between, The",tt1723115,2010,P,France,4,N/A,N/A,Drama,1,0,F,6.4
Browncoats: Redemption,tt1593655,2010,P,USA,0,N/A,PG-13,Sci-Fi,0,1,M,4.9
Dos hermanos,tt1576382,2010,P,Argentina,0,N/A,N/A,Comedy,0,3,M,6.5
Morning Glory,tt1126618,2010,P,USA,0,Paramount Studios,PG-13,Comedy,0,0,M,6.5
Howl,tt1049402,2010,F,USA,0,Oscilloscope Pictures,R,Biography,0,2,M,6.8
Jo&#39;s Boy,tt1548603,2010,F,France,0,Unknown,N/A,Comedy,0,0,M,5.7
Norwegian Wood,tt1270842,2010,P,Japan,1,Independent Pictures,NOT RATED,Drama,0,0,M,6.4
Confessions (Kokuhaku),tt1590089,2010,P,Japan,3,Toho Company,NOT RATED,Drama,0,0,M,7.8
"Spy Next Door, The",tt1273678,2010,P,USA,0,Lionsgate,PG,Action,0,5,M,5.4
Alice in Wonderland,tt1014759,2010,P,USA,4,Walt Disney Pictures,PG,Adventure,1,1,M,6.5
How to Train Your Dragon,tt0892769,2010,P,USA,0,Paramount/DWA,PG,Animation,0,3,M,8.1
Harry Potter and the Deathly Hallows: Part 1,tt0926084,2010,P,UK,0,Warner Bros. Pictures,PG-13,Adventure,0,1,M,7.7
Wrecked,tt1316622,2010,F,USA,0,IFC Midnight,R,Adventure,0,1,M,5.3
Tangled,tt0398286,2010,P,USA,4,Walt Disney Pictures,PG,Animation,0,1,M,7.8
Dear John,tt0989757,2010,F,USA,0,Screen Gems/SONY PICTURES,PG-13,Drama,1,2,M,6.3
Repo Men,tt1053424,2010,P,USA,0,Universal Studios,R,Action,0,3,M,6.3
Room in Rome,tt1263750,2010,P,Spain,1,IFC Films,NOT RATED,Drama,1,2,M,6.2
Incendies,tt1255953,2010,P,Canada,1,Sony Pictures Classics,R,Drama,0,0,M,8.2
For 80 Days,tt1600383,2010,P,Spain,1,Irusoin,N/A,Drama,0,2,M,7.2
Monsters,tt1470827,2010,F,UK,0,Magnolia Pictures,R,Drama,0,0,M,6.4
True Grit,tt1403865,2010,P,USA,1,Paramount Pictures,PG-13,Adventure,0,3,M,7.6
Iron Man 2,tt1228705,2010,P,USA,0,Paramount Studios,PG-13,Action,0,3,M,7.0
"Back-up Plan, The",tt1212436,2010,P,USA,2,CBS Films,PG-13,Comedy,1,0,M,5.3
Temple Grandin,tt1278469,2010,P,USA,1,Aviator Films,TV-PG,Biography,1,1,M,8.3
Rare Exports,tt1401143,2010,F,Finland,0,Oscilloscope Pictures,R,Adventure,0,0,M,6.7
Country Strong,tt1555064,2010,P,USA,0,Screen Gems,PG-13,Drama,0,0,M,6.3
Twelve Thirty,tt1520453,2010,P,USA,0,Virgil Films,UNRATED,Drama,0,0,M,4.6
"Lottery, The",tt1515935,2010,P,USA,0,Variance Films,NOT RATED,Documentary,0,0,F,7.0
"Four-Faced Liar, The",tt1174693,2010,P,USA,0,Wolfe Releasing,NOT RATED,Comedy,0,0,M,5.8
Shelter,tt1179069,2010,P,USA,3,Radius-TWC,R,Horror,0,1,M,6.1
Barbie in a Mermaid Tale,tt1610301,2010,P,USA,5,N/A,TV-Y,Animation,1,0,M,6.2
4.3.2.1,tt1514041,2010,P,UK,1,Unstoppable Entertainment,NOT RATED,Crime,0,1,M,5.9
Carancho,tt1542852,2010,P,Argentina,0,Strand Releasing,UNRATED,Crime,0,3,M,6.9
Don&#39;t Be Afraid of the Dark,tt1270761,2010,P,USA,4,Miramax Films,R,Fantasy,0,3,M,5.6
"Killing Jar, The",tt1270296,2010,P,USA,0,Image Entertianment,R,Crime,0,1,M,5.9
Steam of Life,tt1583323,2010,F,Finland,0,Oktober Oy,N/A,Documentary,0,0,M,8.0
Break Ke Baad,tt1578261,2010,P,India,0,Reliance Big Pictures,N/A,Comedy,0,0,M,5.2
Detective Dee and the Mystery of the Phantom Flame,tt1123373,2010,P,China,0,Indomina Media,PG-13,Action,0,0,M,6.6
Food Stamped,tt1667079,2010,P,USA,0,FilmBuff,N/A,Documentary,0,0,M,6.5
Tiny Furniture,tt1570989,2010,P,USA,2,IFC,NOT RATED,Comedy,1,0,F,6.2
"Shrine, The",tt1341710,2010,P,Canada,0,IFC Midnight,NOT RATED,Horror,0,5,M,5.6
On Tour,tt1451762,2010,P,France,0,Les Films du Poisson,N/A,Comedy,0,1,M,6.6
"Hollywood Complex, The",tt1754351,2010,P,USA,0,Boxhead Films,N/A,Documentary,0,0,F,6.7
"A-Team, The",tt0429493,2010,F,USA,0,20th Century Fox,PG-13,Action,0,4,M,6.8
Ca$h,tt1106860,2010,F,USA,0,Roadside Attractions,R,Comedy,0,1,M,6.0
Como Esquecer,tt1735853,2010,P,Brazil,3,N/A,N/A,Drama,0,2,M,6.3
30 Days of Night: Dark Days,tt1320304,2010,P,USA,2,SPE Acquisitions,R,Horror,0,4,M,4.4
Hara-Kiri: Death of a Samurai,tt1728196,2011,F,Japan,0,Tribecca Film,NOT RATED,Drama,0,0,M,7.3
Super 8,tt1650062,2011,P,USA,0,Paramount Pictures,PG-13,Mystery,0,0,M,7.0
A Dangerous Method,tt1571222,2011,P,UK,0,Sony Pictures Classics,R,Biography,0,3,M,6.4
Quarantine 2: Terminal,tt1699231,2011,P,USA,0,Sony Pictures Home Entertainment,R,Horror,0,3,M,5.2
Sleeping Beauty,tt1588398,2011,P,Australia,0,IFC Films,NOT RATED,Drama,1,0,F,5.3
Friends with Kids,tt1720616,2011,P,USA,0,Roadside Attractions,R,Comedy,1,0,F,6.2
"Shunning, The",tt1561770,2011,P,USA,3,Sony Pictures Home Entertainment,NOT RATED,Drama,0,1,M,6.3
Terraferma,tt1641410,2011,P,Italy,0,Cohen Media Group,R,Drama,0,0,M,6.8
"Adjustment Bureau, The",tt1385826,2011,P,USA,0,Universal Pictures,PG-13,Romance,0,2,M,7.1
French Immersion,tt1674692,2011,P,Canada,0,N/A,N/A,Comedy,0,2,M,5.1
Age of the Dragons,tt1594917,2011,F,USA,0,Metrodome Films,PG-13,Action,1,0,F,3.4
Alps,tt1859446,2011,P,Greece,0,Kino Lorber,NOT RATED,Drama,0,0,M,6.4
Cafe de Flore,tt1550312,2011,P,Canada,3,Adopt Films,NOT RATED,Drama,0,0,M,7.4
Horrible Bosses,tt1499658,2011,P,USA,0,Warner Bros. Pictures,R,Comedy,0,4,M,6.9
Coup d&#39;&eacute;clat,tt1900856,2011,P,France,3,N/A,N/A,Crime,1,2,M,5.4
Just Go with It,tt1564367,2011,P,USA,1,Sony Pictures,PG-13,Comedy,0,3,M,6.4
Johnny English Reborn,tt1634122,2011,P,USA,0,Universal Pictures,PG,Action,0,2,M,6.3
Scream 4,tt1262416,2011,P,USA,1,The Weinstein Company/Dimension,R,Horror,0,1,M,6.2
Le Havre,tt1508675,2011,P,Finland,0,Janus Films,NOT RATED,Comedy,0,0,M,7.2
"Three Disappearances of Soad Hosni, The",tt2007418,2011,P,Lebanon,1,N/A,N/A,Documentary,0,0,M,7.9
Lemonade Mouth,tt1648204,2011,P,USA,0,GWave Productions,TV-PG,Comedy,1,1,F,7.0
Young Adult,tt1625346,2011,P,USA,4,Paramount Studios,R,Comedy,0,0,M,6.3
Perfect Sense,tt1439572,2011,P,UK,0,IFC Films,R,Drama,0,0,M,7.1
About Sunny,tt1198199,2011,P,USA,3,N/A,N/A,Drama,0,1,M,6.6
Snow Flower and the Secret Fan,tt1541995,2011,P,China,1,Fox Searchlight,PG-13,Drama,2,2,M,6.1
No Strings Attached,tt1411238,2011,P,USA,1,Paramount Pictures,R,Comedy,2,1,M,6.2
"Peace, Love, &amp; Misunderstanding",tt1649780,2011,P,USA,3,IFC Films,R,Comedy,1,1,M,5.9
"Twilight Saga: Breaking Dawn - Part 1, The",tt1324999,2011,P,USA,0,Summit Entertainment,PG-13,Adventure,1,0,M,4.9
Himizu,tt1900893,2011,P,Japan,0,Olive Films,N/A,Crime,0,0,M,7.1
Iris,tt1606618,2011,P,Finland,3,Langfilm,NOT RATED,Drama,0,0,M,5.8
Le Skylab,tt1638350,2011,P,France,0,N/A,N/A,Comedy,1,0,F,6.4
Cyberbully,tt1930315,2011,P,Canada,0,Muse Entertainment Enterprises,TV-14,Drama,0,0,M,5.7
Codependent Lesbian Space Alien Seeks Same,tt1762248,2011,P,USA,1,N/A,N/A,Comedy,1,0,F,6.1
Albert Nobbs,tt1602098,2011,P,UK,3,Roadside Attractions,R,Drama,1,3,M,6.7
You Instead,tt1672845,2011,P,UK,0,Roadside Attractions,R,Comedy,0,1,M,6.7
"Tree of Life, The",tt0478304,2011,F,USA,0,Fox Searchlight,PG-13,Drama,0,1,M,6.8
Higher Ground,tt1562568,2011,P,USA,2,Sony Pictures Classics,R,Drama,2,0,M,6.3
Jane Eyre,tt1229822,2011,P,UK,1,Focus Features,PG-13,Drama,1,0,M,7.4
Le Chat du Rabbin,tt1355638,2011,P,France,0,GKIDS,NOT RATED,Animation,0,0,M,7.2
A 2nd Chance,tt2150139,2011,P,Australia,2,WARNER BROTHERS PICTURES,PG,Drama,0,1,M,4.9
Barbie: Princess Charm School,tt2066832,2011,P,USA,2,Kidtoon Films,TV-Y,Animation,1,0,M,6.4
"Sorcerer and the White Snake, The",tt1857913,2011,P,China,0,Magnolia Pictures,PG-13,Action,0,0,M,5.9
"Hunter, The",tt1703148,2011,P,Australia,0,Magnolia Pictures,R,Adventure,2,1,M,6.8
Margaret,tt0466893,2011,P,USA,1,Fox Searchlight,R,Drama,0,1,M,6.5
A Simple Life,tt2008006,2011,P,Hong Kong,2,China Lion Film Distribution,NOT RATED,Drama,1,2,F,7.6
Parada,tt1784575,2011,P,Serbia,0,N/A,N/A,Comedy,0,0,M,7.3
"Thing, The",tt0905372,2011,P,USA,0,Universal Pictures,R,Horror,0,2,M,6.2
Detention,tt1701990,2011,P,USA,0,IDP Distribution,R,Comedy,0,2,M,5.8
I Am Nasrine,tt1440118,2011,P,UK,0,N/A,N/A,Drama,0,0,M,6.3
"Jeff, Who Lives at Home",tt1588334,2011,P,USA,2,Paramount Vantage,R,Comedy,0,2,M,6.5
17 Miracles,tt1909270,2011,P,USA,0,Excel Entertainment Group,PG,Adventure,0,1,M,6.4
Alamanya,tt1630027,2011,P,Germany,0,Concorde Filmverleih,N/A,Comedy,0,0,M,7.2
Transformers: Dark of the Moon,tt1399103,2011,P,USA,0,Paramount Studios,PG-13,Action,0,0,M,6.3
Fjellet,tt1813314,2011,P,Norway,1,N/A,N/A,Drama,0,0,M,5.7
Dream House,tt1462041,2011,P,USA,0,Universal Pictures,PG-13,Drama,0,1,M,6.0
Martha Marcy May Marlene,tt1441326,2011,P,USA,2,Fox Searchlight,R,Drama,0,1,M,6.9
Red Riding Hood,tt1486185,2011,P,USA,2,Warner Bros.,PG-13,Fantasy,0,1,F,5.5
Black Gold,tt1701210,2011,F,France,0,Image Entertainment,R,Action,0,0,M,6.7
Like Crazy,tt1758692,2011,P,USA,2,Paramount Pictures,PG-13,Drama,0,2,M,6.7
"Descendants, The",tt1033575,2011,P,USA,1,Fox Searchlight Pictures,R,Comedy,0,1,M,7.3
"Perfect Family, The",tt1650058,2011,P,USA,4,Variance Films,PG-13,Comedy,2,0,F,5.7
Harry Potter and the Deathly Hallows: Part 2,tt1201607,2011,P,USA,0,Warner Bros. Pictures,PG-13,Adventure,0,1,M,8.1
"Princess and the Pony, The",tt1757944,2011,P,USA,1,Asylum Entertainment,PG,Crime,1,0,F,3.7
"Sitter, The",tt1366344,2011,P,USA,0,20th Century Fox,R,Comedy,0,2,M,5.7
My Piece of the Pie,tt1641624,2011,P,France,2,IFC Films,NOT RATED,Comedy,0,0,M,5.8
"Raid: Redemption, The",tt1899353,2011,F,Indonesia,0,Sony Pictures Classics,R,Action,0,0,M,7.6
Polisse,tt1661420,2011,P,France,1,IFC Films,NOT RATED,Crime,0,0,M,7.3
Faces in the Crowd,tt1536410,2011,P,USA,4,Millennium Entertainment,R,Crime,1,1,M,5.8
"Crazy, Stupid, Love.",tt1570728,2011,P,USA,1,Warner Bros. Pictures,PG-13,Comedy,0,0,M,7.4
Winnie the Pooh,tt1449283,2011,F,USA,0,Walt Disney Pictures,G,Animation,1,4,M,7.3
Catch .44,tt1886493,2011,P,USA,1,Anchor Bay Entertainment,R,Action,0,2,M,4.6
Hysteria,tt1435513,2011,P,UK,0,Sony Pictures Classics,R,Comedy,0,5,F,6.7
Deus Ex Human Revolution,tt1319708,2011,P,Canada,0,N/A,N/A,Action,1,1,M,8.7
Our Idiot Brother,tt1637706,2011,P,USA,0,The Weinstein Company,R,Comedy,0,3,M,6.4
17 Girls,tt1860152,2011,P,France,3,Strand Releasing,NOT RATED,Drama,0,0,M,6.0
New Year&#39;s Eve,tt1598822,2011,P,USA,0,Warner Bros.,PG-13,Comedy,1,0,M,5.7
Another Earth,tt1549572,2011,P,USA,0,Fox Searchlight,PG-13,Drama,0,1,M,7.0
Circumstance,tt1684628,2011,P,France,1,Roadside Attractions,R,Drama,0,0,M,5.9
Detachment,tt1683526,2011,P,USA,0,Tribeca Films,NOT RATED,Drama,0,1,M,7.7
A torinoi lo,tt1316540,2011,F,Hungary,0,Cinema Guild,NOT RATED,Drama,0,0,M,7.8
Scott and Bailey,tt1843678,2011,P,UK,0,,N/A,Crime,0,0,M,7.9
I Don&#39;t Know How She Does It,tt1742650,2011,P,USA,1,The Weinstein Co.,PG-13,Comedy,1,0,M,4.9
Grave Encounters,tt1703199,2011,F,Canada,0,Independent Pictures,NOT RATED,Horror,0,1,M,6.1
"Oranges, The",tt1313139,2011,P,USA,1,ATO Pictures,R,Comedy,0,2,M,5.9
Chalet Girl,tt1487118,2011,P,UK,4,IFC Films,R,Comedy,0,0,M,6.3
"Rite, The",tt1161864,2011,P,USA,0,Warner Bros. Pictures/New Line Cinema,PG-13,Drama,0,1,M,6.0
L!fe Happens,tt1726589,2011,P,USA,0,PMK-BNC,R,Comedy,0,0,M,5.6
Hobo with a Shotgun,tt1640459,2011,F,Canada,0,Magnolia Releasing,NOT RATED,Action,0,1,M,6.1
Sucker Punch,tt0978764,2011,P,USA,3,IMAX,PG-13,Action,0,3,M,6.1
Lovely Molly,tt1707392,2011,P,USA,2,Image Entertainment,R,Drama,1,2,M,5.3
We Need to Talk About Kevin,tt1242460,2011,P,UK,2,Oscilloscope Pictures,R,Drama,1,1,M,7.5
Bad Teacher,tt1284575,2011,P,USA,5,Sony Pictures,R,Comedy,0,1,M,5.6
"Deep Blue Sea, The",tt1700844,2011,P,UK,1,Music Box Films,R,Drama,0,0,M,6.3
"Unleashed, The",tt1756832,2011,P,Canada,1,N/A,N/A,Drama,0,0,M,3.9
Wake Wood,tt1296899,2011,P,Ireland,2,MPI Media Group,R,Drama,0,3,M,5.5
Eva,tt1298554,2011,P,Spain,0,The Weinstein Company,PG-13,Drama,1,0,M,6.7
Mitsuko Delivers,tt1897941,2011,P,Japan,0,N/A,N/A,Comedy,0,0,M,6.4
My Week with Marilyn,tt1655420,2011,P,UK,0,The Weinstein Company,R,Biography,0,2,M,7.0
Blue Crush 2,tt1630626,2011,P,USA,4,Universal Studios Home Entertainment,PG-13,Drama,0,1,M,5.5
Hoodwinked Too! Hood vs. Evil,tt0844993,2011,P,USA,1,The Weinstein Co.,PG,Animation,0,8,M,4.8
Albatross,tt1541149,2011,P,UK,0,Sundance Selects,NOT RATED,Drama,0,0,M,6.4
La Leyenda de la Llorona,tt1828224,2011,P,Mexico,3,LionsGate Entertainment,N/A,Animation,0,5,M,6.2
Hick,tt1205558,2011,P,USA,2,Phase 4 Films,R,Comedy,2,0,M,5.7
Fast Five,tt1596343,2011,P,USA,0,Universal Pictures,PG-13,Action,0,2,M,7.3
Once Upon a Warrior,tt1621994,2011,P,India,2,N/A,PG-13,Adventure,0,0,M,5.3
Sound of My Voice,tt1748207,2011,P,USA,1,20th Century Fox,R,Drama,0,0,M,6.6
Violet &amp; Daisy,tt1634136,2011,P,USA,0,Cinedigm Films,R,Action,0,0,M,6.1
Carnage,tt1692486,2011,P,France,0,Sony Pictures Classics,R,Comedy,0,2,M,7.2
Mean Girls 2,tt1679235,2011,P,USA,0,Paramount Pictures,PG-13,Comedy,1,0,F,4.2
Haywire,tt1506999,2011,F,Ireland,1,Relativity Media,R,Action,0,0,M,5.8
You&#39;re Next,tt1853739,2011,P,USA,0,Lionsgate,R,Horror,0,1,M,6.5
Melancholia,tt1527186,2011,P,Denmark,0,Magnolia Pictures,R,Drama,0,0,M,7.1
Absentia,tt1610996,2011,P,USA,3,Phase 4 Films,R,Drama,0,1,M,5.8
Contagion,tt1598778,2011,P,USA,0,Warner Bros.,PG-13,Drama,0,1,M,6.6
Last Call at the Oasis,tt2043900,2011,P,USA,0,IDP/ATO,PG-13,Documentary,1,1,F,7.5
Saving Face,tt2140371,2011,P,USA,0,N/A,NOT RATED,Documentary,0,0,M,8.1
11 Flowers,tt2042432,2011,P,China,0,First Run Features,NOT RATED,Drama,0,0,M,7.1
Red State,tt0873886,2011,P,USA,0,SModcast Pictures,R,Action,0,1,M,6.2
"Iron Lady, The",tt1007029,2011,P,UK,3,The Weinstein Co.,PG-13,Biography,0,0,M,6.4
"Decoy Bride, The",tt1657299,2011,P,UK,1,IFC Films,PG,Comedy,0,1,M,6.2
Batman: Year One,tt1672723,2011,P,USA,0,Warner Bros.,PG-13,Animation,0,2,M,7.4
Mars Needs Moms,tt1305591,2011,P,USA,1,Walt Disney Pictures,PG,Animation,1,1,M,5.4
X-Men: First Class,tt1270798,2011,P,USA,0,20th Century Fox,PG-13,Action,2,4,M,7.7
Ghost Rider: Spirit of Vengeance,tt1071875,2011,F,USA,0,Sony Pictures,PG-13,Action,0,4,M,4.3
Attenberg,tt1691323,2011,P,Greece,3,Strand Releasing,NOT RATED,Drama,0,0,M,6.2
Yelling to the Sky,tt1504508,2011,P,USA,2,Independent Pictures,N/A,Drama,1,0,F,5.9
A tus espaldas,tt1995242,2011,P,Ecuador,0,Abre Comunicación,N/A,Comedy,0,0,M,6.0
Prom,tt1604171,2011,P,USA,0,Walt Disney Pictures,PG,Comedy,1,0,M,5.5
Paul,tt1092026,2011,P,USA,0,Universal Pictures,R,Adventure,0,2,M,7.0
Joe and Belle,tt1930371,2011,P,Israel,0,Wolfe Video,NOT RATED,Comedy,1,0,F,4.9
Apart,tt1525552,2011,P,USA,0,Truly Indie,UNRATED,Drama,0,3,M,5.3
"Mechanic, The",tt0472399,2011,F,USA,0,CBS Films,R,Action,0,3,M,6.6
Footloose,tt1068242,2011,P,USA,0,Paramount Studios,PG-13,Comedy,0,3,M,5.9
Inventory,tt1787729,2011,P,USA,0,N/A,N/A,Comedy,0,4,M,5.1
Trishna,tt1836987,2011,P,UK,1,IFC Films,R,Drama,0,2,M,6.0
Alien Armageddon,tt1910498,2011,P,UK,3,Phase 4 Films,R,Sci-Fi,0,1,M,2.1
Monsieur Lahzar,tt2011971,2011,P,Canada,1,Music Box Films,PG-13,Comedy,0,0,M,7.5
